index,level_0,country,year,month,gwh,indicator
19947,13221,TUR,2022,7,27628.711,Production
19950,13222,ALB,2022,8,554.866,Consumption
19951,13223,AUT,2022,8,4923.9,Consumption
19952,13224,BIH,2022,8,892.761,Consumption
19953,13225,BEL,2022,8,6169.372,Consumption
19954,13226,BGR,2022,8,2403.419,Consumption
19955,13227,CYP,2022,8,536.273,Consumption
19956,13228,CZE,2022,8,4495.153,Consumption
19957,13229,DEU,2022,8,36848.925,Consumption
19958,13230,DNK,2022,8,2498.585,Consumption
19959,13231,EST,2022,8,623.053,Consumption
19961,13232,ESP,2022,8,19845.624,Consumption
19963,13233,FIN,2022,8,5791.831,Consumption
19964,13234,FRA,2022,8,29824.114,Consumption
19965,13235,HRV,2022,8,1454.093,Consumption
19966,13236,HUN,2022,8,3418.172,Consumption
19967,13237,IRL,2022,8,2338.607,Consumption
19968,13238,ISL,2022,8,1639.942,Consumption
19969,13239,ITA,2022,8,25981.0,Consumption
19970,13240,LTU,2022,8,850.583,Consumption
19971,13241,LUX,2022,8,467.594,Consumption
19972,13242,LVA,2022,8,570.0,Consumption
19973,13243,MNE,2022,8,186.724,Consumption
19974,13244,MKD,2022,8,414.041,Consumption
19975,13245,MLT,2022,8,316.068,Consumption
19976,13246,NLD,2022,8,9107.438,Consumption
19977,13247,NOR,2022,8,8387.131,Consumption
19978,13248,POL,2022,8,12474.364,Consumption
19979,13249,PRT,2022,8,3968.815,Consumption
19980,13250,ROU,2022,8,4203.0,Consumption
19981,13251,SRB,2022,8,2568.459,Consumption
19982,13252,SWE,2022,8,8825.0,Consumption
19983,13253,SVN,2022,8,969.211,Consumption
19984,13254,SVK,2022,8,2001.0,Consumption
19985,13255,TUR,2022,8,30437.342,Consumption
19988,13256,ALB,2022,8,419.719,Imports
19989,13257,AUT,2022,8,2363.476,Imports
19990,13258,BIH,2022,8,395.338,Imports
19991,13259,BEL,2022,8,804.192,Imports
19992,13260,BGR,2022,8,53.235,Imports
19993,13261,CYP,2022,8,0.0,Imports
19994,13262,CZE,2022,8,1042.083,Imports
19995,13263,DEU,2022,8,4518.23,Imports
19996,13264,DNK,2022,8,2022.766,Imports
19997,13265,EST,2022,8,601.0,Imports
19999,13266,ESP,2022,8,126.369,Imports
20001,13267,FIN,2022,8,1562.103,Imports
20002,13268,FRA,2022,8,5122.696,Imports
20003,13269,HRV,2022,8,988.714,Imports
20004,13270,HUN,2022,8,1703.129,Imports
20005,13271,IRL,2022,8,119.276,Imports
20006,13272,ISL,2022,8,0.0,Imports
20007,13273,ITA,2022,8,3159.0,Imports
20008,13274,LTU,2022,8,1073.4,Imports
20009,13275,LUX,2022,8,515.343,Imports
20010,13276,LVA,2022,8,536.0,Imports
20011,13277,MNE,2022,8,819.164,Imports
20012,13278,MKD,2022,8,500.091,Imports
20013,13279,MLT,2022,8,84.733,Imports
20014,13280,NLD,2022,8,1029.089,Imports
20015,13281,NOR,2022,8,801.226,Imports
20016,13282,POL,2022,8,1341.853,Imports
20017,13283,PRT,2022,8,1120.804,Imports
20018,13284,ROU,2022,8,1019.0,Imports
20019,13285,SRB,2022,8,744.066,Imports
20020,13286,SWE,2022,8,391.0,Imports
20021,13287,SVN,2022,8,604.097,Imports
20022,13288,SVK,2022,8,1202.0,Imports
20023,13289,TUR,2022,8,560.071,Imports
20026,13290,ALB,2022,8,514.207,Production
20027,13291,AUT,2022,8,4663.664,Production
20028,13292,BIH,2022,8,1096.016,Production
20029,13293,BEL,2022,8,7675.175,Production
20030,13294,BGR,2022,8,3771.267,Production
20031,13295,CYP,2022,8,536.273,Production
20032,13296,CZE,2022,8,6128.761,Production
20033,13297,DEU,2022,8,39443.898,Production
20034,13298,DNK,2022,8,1741.106,Production
20035,13299,EST,2022,8,552.053,Production
20037,13300,ESP,2022,8,25240.847,Production
20039,13301,FIN,2022,8,5040.0,Production
20040,13302,FRA,2022,8,29369.21,Production
20041,13303,HRV,2022,8,1046.981,Production
20042,13304,HUN,2022,8,2586.796,Production
20043,13305,IRL,2022,8,2590.805,Production
20044,13306,ISL,2022,8,1690.442,Production
20045,13307,ITA,2022,8,23416.0,Production
20046,13308,LTU,2022,8,281.895,Production
20047,13309,LUX,2022,8,173.392,Production
20048,13310,LVA,2022,8,259.0,Production
20049,13311,MNE,2022,8,214.866,Production
20050,13312,MKD,2022,8,439.029,Production
20051,13313,MLT,2022,8,231.345,Production
20052,13314,NLD,2022,8,10161.989,Production
20053,13315,NOR,2022,8,10462.504,Production
20054,13316,POL,2022,8,12915.987,Production
20055,13317,PRT,2022,8,3527.012,Production
20056,13318,ROU,2022,8,3824.0,Production
20057,13319,SRB,2022,8,2469.987,Production
20058,13320,SWE,2022,8,13172.0,Production
20059,13321,SVN,2022,8,1009.616,Production
20060,13322,SVK,2022,8,1923.0,Production
20061,13323,TUR,2022,8,30117.155,Production
20064,13324,ALB,2022,9,462.381,Consumption
20065,13325,AUT,2022,9,4961.22,Consumption
20066,13326,BIH,2022,9,863.077,Consumption
20067,13327,BEL,2022,9,5983.643,Consumption
20068,13328,BGR,2022,9,2185.173,Consumption
20069,13329,CYP,2022,9,463.396,Consumption
20070,13330,CZE,2022,9,4565.775,Consumption
20071,13331,DEU,2022,9,35278.979,Consumption
20072,13332,DNK,2022,9,2394.464,Consumption
20073,13333,EST,2022,9,636.59,Consumption
20075,13334,ESP,2022,9,18371.155,Consumption
20077,13335,FIN,2022,9,5703.577,Consumption
20078,13336,FRA,2022,9,29809.576,Consumption
20079,13337,HRV,2022,9,1280.696,Consumption
20080,13338,HUN,2022,9,3255.046,Consumption
20081,13339,IRL,2022,9,2289.593,Consumption
20082,13340,ISL,2022,9,1601.672,Consumption
20083,13341,ITA,2022,9,26032.0,Consumption
20084,13342,LTU,2022,9,774.271,Consumption
20085,13343,LUX,2022,9,495.117,Consumption
20086,13344,LVA,2022,9,531.0,Consumption
20087,13345,MNE,2022,9,156.719,Consumption
20088,13346,MKD,2022,9,347.331,Consumption
20089,13347,MLT,2022,9,271.935,Consumption
20090,13348,NLD,2022,9,8524.433,Consumption
20091,13349,NOR,2022,9,8618.905,Consumption
20092,13350,POL,2022,9,12067.85,Consumption
20093,13351,PRT,2022,9,3880.303,Consumption
20094,13352,ROU,2022,9,3787.0,Consumption
20095,13353,SRB,2022,9,2481.316,Consumption
20096,13354,SWE,2022,9,8990.0,Consumption
20097,13355,SVN,2022,9,980.828,Consumption
20098,13356,SVK,2022,9,1807.0,Consumption
20099,13357,TUR,2022,9,26343.532,Consumption
20102,13358,ALB,2022,9,273.819,Imports
20103,13359,AUT,2022,9,1910.082,Imports
20104,13360,BIH,2022,9,410.712,Imports
20105,13361,BEL,2022,9,930.673,Imports
20106,13362,BGR,2022,9,90.324,Imports
20107,13363,CYP,2022,9,0.0,Imports
20108,13364,CZE,2022,9,1155.212,Imports
20109,13365,DEU,2022,9,3760.268,Imports
20110,13366,DNK,2022,9,1324.783,Imports
20111,13367,EST,2022,9,602.0,Imports
20113,13368,ESP,2022,9,179.173,Imports
20115,13369,FIN,2022,9,1066.931,Imports
20116,13370,FRA,2022,9,5468.089,Imports
20117,13371,HRV,2022,9,1004.254,Imports
20118,13372,HUN,2022,9,1812.202,Imports
20119,13373,IRL,2022,9,107.967,Imports
20120,13374,ISL,2022,9,0.0,Imports
20121,13375,ITA,2022,9,3897.0,Imports
20122,13376,LTU,2022,9,1046.657,Imports
20123,13377,LUX,2022,9,633.686,Imports
20124,13378,LVA,2022,9,649.0,Imports
20125,13379,MNE,2022,9,611.057,Imports
20126,13380,MKD,2022,9,427.807,Imports
20127,13381,MLT,2022,9,76.455,Imports
20128,13382,NLD,2022,9,1206.641,Imports
20129,13383,NOR,2022,9,1666.248,Imports
20130,13384,POL,2022,9,1099.485,Imports
20131,13385,PRT,2022,9,1021.242,Imports
20132,13386,ROU,2022,9,685.0,Imports
20133,13387,SRB,2022,9,648.594,Imports
20134,13388,SWE,2022,9,160.0,Imports
20135,13389,SVN,2022,9,841.686,Imports
20136,13390,SVK,2022,9,1280.0,Imports
20137,13391,TUR,2022,9,640.966,Imports
20140,13392,ALB,2022,9,408.139,Production
20141,13393,AUT,2022,9,5161.63,Production
20142,13394,BIH,2022,9,902.574,Production
20143,13395,BEL,2022,9,7407.14,Production
20144,13396,BGR,2022,9,3374.498,Production
20145,13397,CYP,2022,9,463.396,Production
20146,13398,CZE,2022,9,6375.822,Production
20147,13399,DEU,2022,9,39577.134,Production
20148,13400,DNK,2022,9,2408.134,Production
20149,13401,EST,2022,9,692.59,Production
20151,13402,ESP,2022,9,23653.928,Production
20153,13403,FIN,2022,9,5446.0,Production
20154,13404,FRA,2022,9,29286.185,Production
20155,13405,HRV,2022,9,936.709,Production
20156,13406,HUN,2022,9,2396.163,Production
20157,13407,IRL,2022,9,2498.954,Production
20158,13408,ISL,2022,9,1650.972,Production
20159,13409,ITA,2022,9,22650.0,Production
20160,13410,LTU,2022,9,226.552,Production
20161,13411,LUX,2022,9,188.55,Production
20162,13412,LVA,2022,9,201.0,Production
20163,13413,MNE,2022,9,174.812,Production
20164,13414,MKD,2022,9,436.22,Production
20165,13415,MLT,2022,9,195.611,Production
20166,13416,NLD,2022,9,9375.157,Production
20167,13417,NOR,2022,9,8578.986,Production
20168,13418,POL,2022,9,12521.856,Production
20169,13419,PRT,2022,9,3683.075,Production
20170,13420,ROU,2022,9,3841.0,Production
20171,13421,SRB,2022,9,2480.757,Production
20172,13422,SWE,2022,9,12286.0,Production
20173,13423,SVN,2022,9,1018.528,Production
20174,13424,SVK,2022,9,1647.0,Production
20175,13425,TUR,2022,9,25994.231,Production
20178,13426,ALB,2022,10,446.701,Consumption
20179,13427,AUT,2022,10,5021.191,Consumption
20180,13428,BIH,2022,10,920.465,Consumption
20181,13429,BEL,2022,10,6055.38,Consumption
20182,13430,BGR,2022,10,2314.383,Consumption
20183,13431,CYP,2022,10,380.709,Consumption
20184,13432,CZE,2022,10,4788.938,Consumption
20185,13433,DEU,2022,10,36512.438,Consumption
20186,13434,DNK,2022,10,2535.514,Consumption
20187,13435,EST,2022,10,674.636,Consumption
20189,13436,ESP,2022,10,17479.98,Consumption
20191,13437,FIN,2022,10,6327.581,Consumption
20192,13438,FRA,2022,10,30144.364,Consumption
20193,13439,HRV,2022,10,1244.484,Consumption
20194,13440,HUN,2022,10,3366.026,Consumption
20195,13441,IRL,2022,10,2537.49,Consumption
20196,13442,ISL,2022,10,1684.782,Consumption
20197,13443,ITA,2022,10,24733.0,Consumption
20198,13444,LTU,2022,10,833.041,Consumption
20199,13445,LUX,2022,10,519.654,Consumption
20200,13446,LVA,2022,10,572.0,Consumption
20201,13447,MNE,2022,10,168.124,Consumption
20202,13448,MKD,2022,10,395.598,Consumption
20203,13449,MLT,2022,10,224.837,Consumption
20204,13450,NLD,2022,10,8581.579,Consumption
20205,13451,NOR,2022,10,9907.692,Consumption
20206,13452,POL,2022,10,12299.733,Consumption
20207,13453,PRT,2022,10,3907.484,Consumption
20208,13454,ROU,2022,10,3992.0,Consumption
20209,13455,SRB,2022,10,2699.356,Consumption
20210,13456,SWE,2022,10,9754.0,Consumption
20211,13457,SVN,2022,10,982.602,Consumption
20212,13458,SVK,2022,10,1978.0,Consumption
20213,13459,TUR,2022,10,24299.045,Consumption
20216,13460,ALB,2022,10,234.762,Imports
20217,13461,AUT,2022,10,2227.009,Imports
20218,13462,BIH,2022,10,398.057,Imports
20219,13463,BEL,2022,10,1123.794,Imports
20220,13464,BGR,2022,10,253.648,Imports
20221,13465,CYP,2022,10,0.0,Imports
20222,13466,CZE,2022,10,1561.309,Imports
20223,13467,DEU,2022,10,4947.051,Imports
20224,13468,DNK,2022,10,1421.8,Imports
20225,13469,EST,2022,10,683.0,Imports
20227,13470,ESP,2022,10,593.773,Imports
20229,13471,FIN,2022,10,1262.825,Imports
20230,13472,FRA,2022,10,4114.052,Imports
20231,13473,HRV,2022,10,1002.087,Imports
20232,13474,HUN,2022,10,1945.445,Imports
20233,13475,IRL,2022,10,146.327,Imports
20234,13476,ISL,2022,10,0.0,Imports
20235,13477,ITA,2022,10,4008.0,Imports
20236,13478,LTU,2022,10,1035.865,Imports
20237,13479,LUX,2022,10,625.517,Imports
20238,13480,LVA,2022,10,600.0,Imports
20239,13481,MNE,2022,10,561.814,Imports
20240,13482,MKD,2022,10,522.736,Imports
20241,13483,MLT,2022,10,66.13,Imports
20242,13484,NLD,2022,10,1736.269,Imports
20243,13485,NOR,2022,10,1444.875,Imports
20244,13486,POL,2022,10,1366.975,Imports
20245,13487,PRT,2022,10,1148.168,Imports
20246,13488,ROU,2022,10,602.0,Imports
20247,13489,SRB,2022,10,483.438,Imports
20248,13490,SWE,2022,10,212.0,Imports
20249,13491,SVN,2022,10,1209.567,Imports
20250,13492,SVK,2022,10,1530.0,Imports
20251,13493,TUR,2022,10,700.636,Imports
20254,13494,ALB,2022,10,393.003,Production
20255,13495,AUT,2022,10,5160.094,Production
20256,13496,BIH,2022,10,1025.236,Production
20257,13497,BEL,2022,10,7486.677,Production
20258,13498,BGR,2022,10,2883.19,Production
20259,13499,CYP,2022,10,380.709,Production
20260,13500,CZE,2022,10,6134.274,Production
20261,13501,DEU,2022,10,40386.469,Production
20262,13502,DNK,2022,10,2524.27,Production
20263,13503,EST,2022,10,610.636,Production
20265,13504,ESP,2022,10,21941.57,Production
20267,13505,FIN,2022,10,5992.0,Production
20268,13506,FRA,2022,10,33006.461,Production
20269,13507,HRV,2022,10,1052.109,Production
20270,13508,HUN,2022,10,2905.609,Production
20271,13509,IRL,2022,10,2794.556,Production
20272,13510,ISL,2022,10,1737.282,Production
20273,13511,ITA,2022,10,21410.0,Production
20274,13512,LTU,2022,10,308.972,Production
20275,13513,LUX,2022,10,187.162,Production
20276,13514,LVA,2022,10,220.0,Production
20277,13515,MNE,2022,10,187.889,Production
20278,13516,MKD,2022,10,376.23,Production
20279,13517,MLT,2022,10,158.828,Production
20280,13518,NLD,2022,10,9414.278,Production
20281,13519,NOR,2022,10,11018.54,Production
20282,13520,POL,2022,10,13193.467,Production
20283,13521,PRT,2022,10,3734.876,Production
20284,13522,ROU,2022,10,3967.0,Production
20285,13523,SRB,2022,10,2775.122,Production
20286,13524,SWE,2022,10,13774.0,Production
20287,13525,SVN,2022,10,527.053,Production
20288,13526,SVK,2022,10,2082.0,Production
20289,13527,TUR,2022,10,23885.648,Production
20292,13528,ALB,2022,11,519.965,Consumption
20293,13529,AUT,2022,11,5395.307,Consumption
20294,13530,BIH,2022,11,973.097,Consumption
20295,13531,BEL,2022,11,6109.907,Consumption
20296,13532,BGR,2022,11,2563.547,Consumption
20297,13533,CYP,2022,11,329.672,Consumption
20298,13534,CZE,2022,11,5207.587,Consumption
20299,13535,DEU,2022,11,36779.395,Consumption
20300,13536,DNK,2022,11,2793.586,Consumption
20301,13537,EST,2022,11,727.642,Consumption
20303,13538,ESP,2022,11,17497.095,Consumption
20305,13539,FIN,2022,11,6800.924,Consumption
20306,13540,FRA,2022,11,34232.073,Consumption
20307,13541,HRV,2022,11,1295.632,Consumption
20308,13542,HUN,2022,11,3508.272,Consumption
20309,13543,IRL,2022,11,2648.339,Consumption
20310,13544,ISL,2022,11,1638.51,Consumption
20311,13545,ITA,2022,11,24987.0,Consumption
20312,13546,LTU,2022,11,904.756,Consumption
20313,13547,LUX,2022,11,503.436,Consumption
20314,13548,LVA,2022,11,598.0,Consumption
20315,13549,MNE,2022,11,300.326,Consumption
20316,13550,MKD,2022,11,416.625,Consumption
20317,13551,MLT,2022,11,205.465,Consumption
20318,13552,NLD,2022,11,8790.171,Consumption
20319,13553,NOR,2022,11,10555.869,Consumption
20320,13554,POL,2022,11,12547.314,Consumption
20321,13555,PRT,2022,11,4074.882,Consumption
20322,13556,ROU,2022,11,4168.0,Consumption
20323,13557,SRB,2022,11,2983.363,Consumption
20324,13558,SWE,2022,11,10776.0,Consumption
20325,13559,SVN,2022,11,1023.187,Consumption
20326,13560,SVK,2022,11,2018.0,Consumption
20327,13561,TUR,2022,11,23846.952,Consumption
20330,13562,ALB,2022,11,210.514,Imports
20331,13563,AUT,2022,11,2735.628,Imports
20332,13564,BIH,2022,11,314.223,Imports
20333,13565,BEL,2022,11,1357.325,Imports
20334,13566,BGR,2022,11,93.017,Imports
20335,13567,CYP,2022,11,0.0,Imports
20336,13568,CZE,2022,11,1645.362,Imports
20337,13569,DEU,2022,11,4187.429,Imports
20338,13570,DNK,2022,11,1092.18,Imports
20339,13571,EST,2022,11,482.0,Imports
20341,13572,ESP,2022,11,694.348,Imports
20343,13573,FIN,2022,11,1739.388,Imports
20344,13574,FRA,2022,11,4809.62,Imports
20345,13575,HRV,2022,11,900.026,Imports
20346,13576,HUN,2022,11,2101.674,Imports
20347,13577,IRL,2022,11,105.472,Imports
20348,13578,ISL,2022,11,0.0,Imports
20349,13579,ITA,2022,11,4552.0,Imports
20350,13580,LTU,2022,11,983.726,Imports
20351,13581,LUX,2022,11,602.755,Imports
20352,13582,LVA,2022,11,303.0,Imports
20353,13583,MNE,2022,11,697.554,Imports
20354,13584,MKD,2022,11,667.888,Imports
20355,13585,MLT,2022,11,13.054,Imports
20356,13586,NLD,2022,11,2150.066,Imports
20357,13587,NOR,2022,11,466.521,Imports
20358,13588,POL,2022,11,1345.432,Imports
20359,13589,PRT,2022,11,730.44,Imports
20360,13590,ROU,2022,11,822.0,Imports
20361,13591,SRB,2022,11,561.535,Imports
20362,13592,SWE,2022,11,1053.0,Imports
20363,13593,SVN,2022,11,1044.428,Imports
20364,13594,SVK,2022,11,1592.0,Imports
20365,13595,TUR,2022,11,741.278,Imports
20368,13596,ALB,2022,11,550.644,Production
20369,13597,AUT,2022,11,4967.549,Production
20370,13598,BIH,2022,11,1244.32,Production
20371,13599,BEL,2022,11,7393.091,Production
20372,13600,BGR,2022,11,3803.385,Production
20373,13601,CYP,2022,11,329.672,Production
20374,13602,CZE,2022,11,6811.384,Production
20375,13603,DEU,2022,11,42871.476,Production
20376,13604,DNK,2022,11,3193.044,Production
20377,13605,EST,2022,11,639.642,Production
20379,13606,ESP,2022,11,21554.665,Production
20381,13607,FIN,2022,11,5753.0,Production
20382,13608,FRA,2022,11,37032.257,Production
20383,13609,HRV,2022,11,1272.496,Production
20384,13610,HUN,2022,11,2423.559,Production
20385,13611,IRL,2022,11,2972.549,Production
20386,13612,ISL,2022,11,1689.01,Production
20387,13613,ITA,2022,11,20972.0,Production
20388,13614,LTU,2022,11,293.552,Production
20389,13615,LUX,2022,11,183.592,Production
20390,13616,LVA,2022,11,493.0,Production
20391,13617,MNE,2022,11,327.224,Production
20392,13618,MKD,2022,11,469.731,Production
20393,13619,MLT,2022,11,193.908,Production
20394,13620,NLD,2022,11,8929.624,Production
20395,13621,NOR,2022,11,14326.777,Production
20396,13622,POL,2022,11,13815.462,Production
20397,13623,PRT,2022,11,4414.342,Production
20398,13624,ROU,2022,11,4212.0,Production
20399,13625,SRB,2022,11,3035.695,Production
20400,13626,SWE,2022,11,13959.0,Production
20401,13627,SVN,2022,11,771.708,Production
20402,13628,SVK,2022,11,2023.0,Production
20403,13629,TUR,2022,11,23347.28,Production
20406,13630,ALB,2022,12,594.117,Consumption
20407,13631,AUT,2022,12,5788.714,Consumption
20408,13632,BIH,2022,12,1066.794,Consumption
20409,13633,BEL,2022,12,6646.809,Consumption
20410,13634,BGR,2022,12,2967.922,Consumption
20411,13635,CYP,2022,12,351.576,Consumption
20412,13636,CZE,2022,12,5518.711,Consumption
20413,13637,DEU,2022,12,36419.706,Consumption
20414,13638,DNK,2022,12,2990.943,Consumption
20415,13639,EST,2022,12,829.876,Consumption
20417,13640,ESP,2022,12,18330.011,Consumption
20419,13641,FIN,2022,12,7414.436,Consumption
20420,13642,FRA,2022,12,42137.691,Consumption
20421,13643,HRV,2022,12,1452.834,Consumption
20422,13644,HUN,2022,12,3667.54,Consumption
20423,13645,IRL,2022,12,2773.675,Consumption
20424,13646,ISL,2022,12,1704.703,Consumption
20425,13647,ITA,2022,12,24973.0,Consumption
20426,13648,LTU,2022,12,1017.201,Consumption
20427,13649,LUX,2022,12,479.14,Consumption
20428,13650,LVA,2022,12,661.0,Consumption
20429,13651,MNE,2022,12,474.765,Consumption
20430,13652,MKD,2022,12,458.368,Consumption
20431,13653,MLT,2022,12,206.904,Consumption
20432,13654,NLD,2022,12,9652.296,Consumption
20433,13655,NOR,2022,12,12974.233,Consumption
20434,13656,POL,2022,12,13087.044,Consumption
20435,13657,PRT,2022,12,4254.623,Consumption
20436,13658,ROU,2022,12,4346.0,Consumption
20437,13659,SRB,2022,12,3390.176,Consumption
20438,13660,SWE,2022,12,12887.0,Consumption
20439,13661,SVN,2022,12,1083.889,Consumption
20440,13662,SVK,2022,12,2128.0,Consumption
20441,13663,TUR,2022,12,25243.501,Consumption
20444,13664,ALB,2022,12,77.425,Imports
20445,13665,AUT,2022,12,2913.774,Imports
20446,13666,BIH,2022,12,415.82,Imports
20447,13667,BEL,2022,12,1763.18,Imports
20448,13668,BGR,2022,12,231.682,Imports
20449,13669,CYP,2022,12,0.0,Imports
20450,13670,CZE,2022,12,1089.94,Imports
20451,13671,DEU,2022,12,3828.934,Imports
20452,13672,DNK,2022,12,1440.583,Imports
20453,13673,EST,2022,12,527.0,Imports
20455,13674,ESP,2022,12,1288.86,Imports
20457,13675,FIN,2022,12,1133.431,Imports
20458,13676,FRA,2022,12,5628.232,Imports
20459,13677,HRV,2022,12,1058.693,Imports
20460,13678,HUN,2022,12,1933.767,Imports
20461,13679,IRL,2022,12,146.187,Imports
20462,13680,ISL,2022,12,0.0,Imports
20463,13681,ITA,2022,12,3323.0,Imports
20464,13682,LTU,2022,12,1052.088,Imports
20465,13683,LUX,2022,12,543.563,Imports
20466,13684,LVA,2022,12,287.0,Imports
20467,13685,MNE,2022,12,884.658,Imports
20468,13686,MKD,2022,12,662.837,Imports
20469,13687,MLT,2022,12,22.018,Imports
20470,13688,NLD,2022,12,1513.036,Imports
20471,13689,NOR,2022,12,1419.737,Imports
20472,13690,POL,2022,12,1035.975,Imports
20473,13691,PRT,2022,12,403.752,Imports
20474,13692,ROU,2022,12,765.0,Imports
20475,13693,SRB,2022,12,661.653,Imports
20476,13694,SWE,2022,12,1221.0,Imports
20477,13695,SVN,2022,12,915.3,Imports
20478,13696,SVK,2022,12,1172.0,Imports
20479,13697,TUR,2022,12,723.625,Imports
20482,13698,ALB,2022,12,1034.864,Production
20483,13699,AUT,2022,12,5289.284,Production
20484,13700,BIH,2022,12,1415.786,Production
20485,13701,BEL,2022,12,7671.293,Production
20486,13702,BGR,2022,12,3969.229,Production
20487,13703,CYP,2022,12,351.576,Production
20488,13704,CZE,2022,12,7929.331,Production
20489,13705,DEU,2022,12,43532.269,Production
20490,13706,DNK,2022,12,3384.258,Production
20491,13707,EST,2022,12,689.876,Production
20493,13708,ESP,2022,12,22197.577,Production
20495,13709,FIN,2022,12,7056.0,Production
20496,13710,FRA,2022,12,45261.368,Production
20497,13711,HRV,2022,12,1536.789,Production
20498,13712,HUN,2022,12,2789.388,Production
20499,13713,IRL,2022,12,3006.743,Production
20500,13714,ISL,2022,12,1757.203,Production
20501,13715,ITA,2022,12,22485.0,Production
20502,13716,LTU,2022,12,445.3,Production
20503,13717,LUX,2022,12,173.694,Production
20504,13718,LVA,2022,12,637.0,Production
20505,13719,MNE,2022,12,525.54,Production
20506,13720,MKD,2022,12,607.12,Production
20507,13721,MLT,2022,12,187.516,Production
20508,13722,NLD,2022,12,10727.551,Production
20509,13723,NOR,2022,12,14856.525,Production
20510,13724,POL,2022,12,14850.949,Production
20511,13725,PRT,2022,12,5496.469,Production
20512,13726,ROU,2022,12,4429.0,Production
20513,13727,SRB,2022,12,3489.143,Production
20514,13728,SWE,2022,12,15336.0,Production
20515,13729,SVN,2022,12,1187.944,Production
20516,13730,SVK,2022,12,2224.0,Production
20517,13731,TUR,2022,12,24781.025,Production
20520,13732,ALB,2023,1,673.279,Consumption
20521,13733,AUT,2023,1,5787.018,Consumption
20522,13734,BIH,2023,1,1060.13,Consumption
20523,13735,BEL,2023,1,6862.425,Consumption
20524,13736,BGR,2023,1,3080.42,Consumption
20525,13737,CYP,2023,1,410.439,Consumption
20526,13738,CZE,2023,1,5634.629,Consumption
20527,13739,DEU,2023,1,39267.087,Consumption
20528,13740,DNK,2023,1,3090.653,Consumption
20529,13741,EST,2023,1,815.1,Consumption
20531,13742,ESP,2023,1,19844.172,Consumption
20533,13743,FIN,2023,1,7429.164,Consumption
20534,13744,FRA,2023,1,43446.823,Consumption
20535,13745,HRV,2023,1,1470.905,Consumption
20536,13746,HUN,2023,1,3720.891,Consumption
20537,13747,IRL,2023,1,2785.548,Consumption
20538,13748,ISL,2023,1,1715.636,Consumption
20539,13749,ITA,2023,1,26150.0,Consumption
20540,13750,LTU,2023,1,958.776,Consumption
20541,13751,LUX,2023,1,522.093,Consumption
20542,13752,LVA,2023,1,645.0,Consumption
20543,13753,MNE,2023,1,433.025,Consumption
20544,13754,MKD,2023,1,538.95,Consumption
20545,13755,MLT,2023,1,230.359,Consumption
20546,13756,NLD,2023,1,9662.899,Consumption
20547,13757,NOR,2023,1,12731.303,Consumption
20548,13758,POL,2023,1,12717.349,Consumption
20549,13759,PRT,2023,1,4684.205,Consumption
20550,13760,ROU,2023,1,4417.0,Consumption
20551,13761,SRB,2023,1,3282.669,Consumption
20552,13762,SWE,2023,1,12401.0,Consumption
20553,13763,SVN,2023,1,1097.402,Consumption
20554,13764,SVK,2023,1,2241.0,Consumption
20555,13765,TUR,2023,1,26093.329,Consumption
20558,13766,ALB,2023,1,51.364,Imports
20559,13767,AUT,2023,1,2837.079,Imports
20560,13768,BIH,2023,1,343.876,Imports
20561,13769,BEL,2023,1,1473.528,Imports
20562,13770,BGR,2023,1,378.818,Imports
20563,13771,CYP,2023,1,0.0,Imports
20564,13772,CZE,2023,1,1592.75,Imports
20565,13773,DEU,2023,1,4231.293,Imports
20566,13774,DNK,2023,1,1506.683,Imports
20567,13775,EST,2023,1,642.0,Imports
20569,13776,ESP,2023,1,1147.049,Imports
20571,13777,FIN,2023,1,964.513,Imports
20572,13778,FRA,2023,1,4005.719,Imports
20573,13779,HRV,2023,1,919.816,Imports
20574,13780,HUN,2023,1,2035.393,Imports
20575,13781,IRL,2023,1,230.339,Imports
20576,13782,ISL,2023,1,0.0,Imports
20577,13783,ITA,2023,1,5080.0,Imports
20578,13784,LTU,2023,1,1170.382,Imports
20579,13785,LUX,2023,1,543.906,Imports
20580,13786,LVA,2023,1,180.0,Imports
20581,13787,MNE,2023,1,858.73,Imports
20582,13788,MKD,2023,1,674.851,Imports
20583,13789,MLT,2023,1,36.949,Imports
20584,13790,NLD,2023,1,2129.401,Imports
20585,13791,NOR,2023,1,1659.558,Imports
20586,13792,POL,2023,1,1380.301,Imports
20587,13793,PRT,2023,1,623.78,Imports
20588,13794,ROU,2023,1,536.0,Imports
20589,13795,SRB,2023,1,524.995,Imports
20590,13796,SWE,2023,1,611.0,Imports
20591,13797,SVN,2023,1,964.112,Imports
20592,13798,SVK,2023,1,1340.0,Imports
20593,13799,TUR,2023,1,903.222,Imports
20596,13800,ALB,2023,1,1164.524,Production
20597,13801,AUT,2023,1,5412.35,Production
20598,13802,BIH,2023,1,1438.155,Production
20599,13803,BEL,2023,1,8202.371,Production
20600,13804,BGR,2023,1,4026.02,Production
20601,13805,CYP,2023,1,410.439,Production
20602,13806,CZE,2023,1,7273.187,Production
20603,13807,DEU,2023,1,46410.292,Production
20604,13808,DNK,2023,1,3580.975,Production
20605,13809,EST,2023,1,533.1,Production
20607,13810,ESP,2023,1,23799.381,Production
20609,13811,FIN,2023,1,7376.0,Production
20610,13812,FRA,2023,1,49894.422,Production
