index,level_0,country,year,ktoe,indicator
2861,2499,ROU,2015,0.0,Oil shale and oil sands
2862,2500,SRB,2015,0.0,Oil shale and oil sands
2863,2501,SWE,2015,0.0,Oil shale and oil sands
2864,2502,SVN,2015,0.0,Oil shale and oil sands
2865,2503,SVK,2015,0.0,Oil shale and oil sands
2866,2504,TUR,2015,0.0,Oil shale and oil sands
2867,2505,UKR,2015,0.0,Oil shale and oil sands
2870,2506,ALB,2015,2196.15,Total
2871,2507,AUT,2015,33023.282,Total
2872,2508,BIH,2015,6176.764,Total
2873,2509,BEL,2015,52234.335,Total
2874,2510,BGR,2015,18504.383,Total
2875,2511,CYP,2015,2054.544,Total
2876,2512,CZE,2015,41757.305,Total
2877,2513,DEU,2015,310082.463,Total
2878,2514,DNK,2015,16383.737,Total
2879,2515,EST,2015,4801.323,Total
2881,2516,ESP,2015,118954.381,Total
2883,2517,FIN,2015,32022.519,Total
2884,2518,FRA,2015,254321.801,Total
2885,2519,GEO,2015,4690.718,Total
2886,2520,HRV,2015,8387.91,Total
2887,2521,HUN,2015,25028.528,Total
2888,2522,IRL,2015,13404.742,Total
2889,2523,ISL,2015,5598.487,Total
2890,2524,ITA,2015,152563.263,Total
2891,2525,LTU,2015,7102.764,Total
2892,2526,LUX,2015,3720.585,Total
2893,2527,LVA,2015,4272.07,Total
2894,2528,MDA,2015,2577.636,Total
2895,2529,MNE,2015,999.975,Total
2896,2530,MKD,2015,2646.571,Total
2897,2531,MLT,2015,641.81,Total
2898,2532,NLD,2015,72700.448,Total
2899,2533,NOR,2015,25900.34,Total
2900,2534,POL,2015,95219.324,Total
2901,2535,PRT,2015,22542.371,Total
2902,2536,ROU,2015,31633.671,Total
2903,2537,SRB,2015,14744.285,Total
2904,2538,SWE,2015,46284.6,Total
2905,2539,SVN,2015,6473.506,Total
2906,2540,SVK,2015,16221.414,Total
2907,2541,TUR,2015,128684.894,Total
2908,2542,UKR,2015,92990.131,Total
2911,2543,ALB,2015,0.0,Non-renewable waste
2912,2544,AUT,2015,666.351,Non-renewable waste
2913,2545,BIH,2015,0.0,Non-renewable waste
2914,2546,BEL,2015,669.304,Non-renewable waste
2915,2547,BGR,2015,18.272,Non-renewable waste
2916,2548,CYP,2015,12.324,Non-renewable waste
2917,2549,CZE,2015,277.3,Non-renewable waste
2918,2550,DEU,2015,4251.911,Non-renewable waste
2919,2551,DNK,2015,429.058,Non-renewable waste
2920,2552,EST,2015,47.339,Non-renewable waste
2922,2553,ESP,2015,413.695,Non-renewable waste
2924,2554,FIN,2015,239.324,Non-renewable waste
2925,2555,FRA,2015,1681.438,Non-renewable waste
2926,2556,GEO,2015,0.0,Non-renewable waste
2927,2557,HRV,2015,9.315,Non-renewable waste
2928,2558,HUN,2015,132.321,Non-renewable waste
2929,2559,IRL,2015,68.799,Non-renewable waste
2930,2560,ISL,2015,0.0,Non-renewable waste
2931,2561,ITA,2015,1149.207,Non-renewable waste
2932,2562,LTU,2015,22.523,Non-renewable waste
2933,2563,LUX,2015,33.875,Non-renewable waste
2934,2564,LVA,2015,55.006,Non-renewable waste
2935,2565,MDA,2015,0.0,Non-renewable waste
2936,2566,MNE,2015,0.0,Non-renewable waste
2937,2567,MKD,2015,0.0,Non-renewable waste
2938,2568,MLT,2015,0.0,Non-renewable waste
2939,2569,NLD,2015,889.355,Non-renewable waste
2940,2570,NOR,2015,260.096,Non-renewable waste
2941,2571,POL,2015,523.479,Non-renewable waste
2942,2572,PRT,2015,155.13,Non-renewable waste
2943,2573,ROU,2015,71.988,Non-renewable waste
2944,2574,SRB,2015,0.86,Non-renewable waste
2945,2575,SWE,2015,623.483,Non-renewable waste
2946,2576,SVN,2015,37.594,Non-renewable waste
2947,2577,SVK,2015,190.647,Non-renewable waste
2948,2578,TUR,2015,32.531,Non-renewable waste
2949,2579,UKR,2015,0.0,Non-renewable waste
2952,2580,ALB,2016,49.941,Solid fossil fuels
2953,2581,AUT,2016,3013.647,Solid fossil fuels
2954,2582,BIH,2016,4111.803,Solid fossil fuels
2955,2583,BEL,2016,3165.661,Solid fossil fuels
2956,2584,BGR,2016,5698.588,Solid fossil fuels
2957,2585,CYP,2016,0.0,Solid fossil fuels
2958,2586,CZE,2016,16553.885,Solid fossil fuels
2959,2587,DEU,2016,77130.836,Solid fossil fuels
2960,2588,DNK,2016,2004.774,Solid fossil fuels
2961,2589,EST,2016,8.659,Solid fossil fuels
2963,2590,ESP,2016,10836.007,Solid fossil fuels
2965,2591,FIN,2016,2956.109,Solid fossil fuels
2966,2592,FRA,2016,9111.639,Solid fossil fuels
2967,2593,GEO,2016,261.649,Solid fossil fuels
2968,2594,HRV,2016,651.151,Solid fossil fuels
2969,2595,HUN,2016,2189.208,Solid fossil fuels
2970,2596,IRL,2016,1449.6,Solid fossil fuels
2971,2597,ISL,2016,96.872,Solid fossil fuels
2972,2598,ITA,2016,10983.003,Solid fossil fuels
2973,2599,LTU,2016,159.335,Solid fossil fuels
2974,2600,LUX,2016,50.93,Solid fossil fuels
2975,2601,LVA,2016,40.313,Solid fossil fuels
2976,2602,MDA,2016,71.73,Solid fossil fuels
2977,2603,MNE,2016,308.296,Solid fossil fuels
2978,2604,MKD,2016,880.256,Solid fossil fuels
2979,2605,MLT,2016,0.0,Solid fossil fuels
2980,2606,NLD,2016,10274.54,Solid fossil fuels
2981,2607,NOR,2016,757.636,Solid fossil fuels
2982,2608,POL,2016,49536.845,Solid fossil fuels
2983,2609,PRT,2016,2846.447,Solid fossil fuels
2984,2610,ROU,2016,5277.933,Solid fossil fuels
2985,2611,SRB,2016,7917.648,Solid fossil fuels
2986,2612,SWE,2016,1906.102,Solid fossil fuels
2987,2613,SVN,2016,1147.378,Solid fossil fuels
2988,2614,SVK,2016,3222.08,Solid fossil fuels
2989,2615,TUR,2016,37870.214,Solid fossil fuels
2990,2616,UKR,2016,29588.829,Solid fossil fuels
2993,2617,ALB,2016,0.0,Manufactured gases
2994,2618,AUT,2016,0.0,Manufactured gases
2995,2619,BIH,2016,0.0,Manufactured gases
2996,2620,BEL,2016,0.0,Manufactured gases
2997,2621,BGR,2016,0.0,Manufactured gases
2998,2622,CYP,2016,0.0,Manufactured gases
2999,2623,CZE,2016,0.0,Manufactured gases
3000,2624,DEU,2016,0.0,Manufactured gases
3001,2625,DNK,2016,0.0,Manufactured gases
3002,2626,EST,2016,0.0,Manufactured gases
3004,2627,ESP,2016,0.0,Manufactured gases
3006,2628,FIN,2016,0.0,Manufactured gases
3007,2629,FRA,2016,0.0,Manufactured gases
3008,2630,GEO,2016,0.0,Manufactured gases
3009,2631,HRV,2016,0.0,Manufactured gases
3010,2632,HUN,2016,0.0,Manufactured gases
3011,2633,IRL,2016,0.0,Manufactured gases
3012,2634,ISL,2016,0.0,Manufactured gases
3013,2635,ITA,2016,0.0,Manufactured gases
3014,2636,LTU,2016,0.0,Manufactured gases
3015,2637,LUX,2016,0.0,Manufactured gases
3016,2638,LVA,2016,0.0,Manufactured gases
3017,2639,MDA,2016,0.0,Manufactured gases
3018,2640,MNE,2016,0.0,Manufactured gases
3019,2641,MKD,2016,0.0,Manufactured gases
3020,2642,MLT,2016,0.0,Manufactured gases
3021,2643,NLD,2016,0.0,Manufactured gases
3022,2644,NOR,2016,0.0,Manufactured gases
3023,2645,POL,2016,0.0,Manufactured gases
3024,2646,PRT,2016,0.0,Manufactured gases
3025,2647,ROU,2016,0.0,Manufactured gases
3026,2648,SRB,2016,0.0,Manufactured gases
3027,2649,SWE,2016,0.0,Manufactured gases
3028,2650,SVN,2016,0.0,Manufactured gases
3029,2651,SVK,2016,0.0,Manufactured gases
3030,2652,TUR,2016,0.0,Manufactured gases
3031,2653,UKR,2016,0.0,Manufactured gases
3034,2654,ALB,2016,-3.611,Electricity
3035,2655,AUT,2016,615.587,Electricity
3036,2656,BIH,2016,-323.044,Electricity
3037,2657,BEL,2016,531.642,Electricity
3038,2658,BGR,2016,-547.893,Electricity
3039,2659,CYP,2016,0.0,Electricity
3040,2660,CZE,2016,-943.594,Electricity
3041,2661,DEU,2016,-4344.368,Electricity
3042,2662,DNK,2016,434.832,Electricity
3043,2663,EST,2016,-175.15,Electricity
3045,2664,ESP,2016,659.243,Electricity
3047,2665,FIN,2016,1629.493,Electricity
3048,2666,FRA,2016,-3568.444,Electricity
3049,2667,GEO,2016,-6.879,Electricity
3050,2668,HRV,2016,475.58,Electricity
3051,2669,HUN,2016,1092.949,Electricity
3052,2670,IRL,2016,-61.199,Electricity
3053,2671,ISL,2016,0.0,Electricity
3054,2672,ITA,2016,3183.749,Electricity
3055,2673,LTU,2016,711.522,Electricity
3056,2674,LUX,2016,541.591,Electricity
3057,2675,LVA,2016,88.822,Electricity
3058,2676,MDA,2016,285.899,Electricity
3059,2677,MNE,2016,26.139,Electricity
3060,2678,MKD,2016,174.613,Electricity
3061,2679,MLT,2016,131.272,Electricity
3062,2680,NLD,2016,422.56,Electricity
3392,2681,POL,2016,99899.211,Total
3063,2682,NOR,2016,-1411.092,Electricity
3064,2683,POL,2016,171.883,Electricity
3065,2684,PRT,2016,-437.231,Electricity
3066,2685,ROU,2016,-431.384,Electricity
3067,2686,SRB,2016,-165.262,Electricity
3068,2687,SWE,2016,-1009.028,Electricity
3069,2688,SVN,2016,-101.118,Electricity
3070,2689,SVK,2016,227.945,Electricity
3071,2690,TUR,2016,419.433,Electricity
3072,2691,UKR,2016,-322.7,Electricity
3075,2692,ALB,2016,34.965,Natural gas
3076,2693,AUT,2016,7242.752,Natural gas
3077,2694,BIH,2016,184.695,Natural gas
3078,2695,BEL,2016,14274.669,Natural gas
3079,2696,BGR,2016,2686.56,Natural gas
3080,2697,CYP,2016,0.0,Natural gas
3081,2698,CZE,2016,7016.257,Natural gas
3082,2699,DEU,2016,70329.903,Natural gas
3083,2700,DNK,2016,2879.115,Natural gas
3084,2701,EST,2016,428.267,Natural gas
3086,2702,ESP,2016,25040.064,Natural gas
3088,2703,FIN,2016,2058.489,Natural gas
3089,2704,FRA,2016,38288.859,Natural gas
3090,2705,GEO,2016,1950.892,Natural gas
3091,2706,HRV,2016,2170.532,Natural gas
3092,2707,HUN,2016,8027.728,Natural gas
3093,2708,IRL,2016,4246.671,Natural gas
3094,2709,ISL,2016,0.0,Natural gas
3095,2710,ITA,2016,58079.579,Natural gas
3096,2711,LTU,2016,1841.595,Natural gas
3097,2712,LUX,2016,709.108,Natural gas
3098,2713,LVA,2016,1113.298,Natural gas
3099,2714,MDA,2016,754.622,Natural gas
3100,2715,MNE,2016,0.0,Natural gas
3101,2716,MKD,2016,176.056,Natural gas
3102,2717,MLT,2016,0.0,Natural gas
3103,2718,NLD,2016,30031.468,Natural gas
3104,2719,NOR,2016,5571.037,Natural gas
3105,2720,POL,2016,14633.405,Natural gas
3106,2721,PRT,2016,4322.843,Natural gas
3107,2722,ROU,2016,9023.741,Natural gas
3108,2723,SRB,2016,1891.37,Natural gas
3109,2724,SWE,2016,818.237,Natural gas
3110,2725,SVN,2016,705.052,Natural gas
3111,2726,SVK,2016,3895.335,Natural gas
3112,2727,TUR,2016,38262.359,Natural gas
3113,2728,UKR,2016,25600.064,Natural gas
3116,2729,ALB,2016,0.0,Heat
3117,2730,AUT,2016,5.287,Heat
3118,2731,BIH,2016,0.0,Heat
3119,2732,BEL,2016,358.584,Heat
3120,2733,BGR,2016,51.873,Heat
3121,2734,CYP,2016,0.0,Heat
3122,2735,CZE,2016,9.664,Heat
3123,2736,DEU,2016,-3.105,Heat
3124,2737,DNK,2016,3.061,Heat
3125,2738,EST,2016,0.0,Heat
3127,2739,ESP,2016,0.0,Heat
3129,2740,FIN,2016,164.842,Heat
3130,2741,FRA,2016,0.0,Heat
3131,2742,GEO,2016,0.0,Heat
3132,2743,HRV,2016,0.0,Heat
3133,2744,HUN,2016,0.0,Heat
3134,2745,IRL,2016,0.0,Heat
3135,2746,ISL,2016,0.0,Heat
3136,2747,ITA,2016,0.0,Heat
3137,2748,LTU,2016,272.045,Heat
3138,2749,LUX,2016,0.0,Heat
3139,2750,LVA,2016,0.0,Heat
3140,2751,MDA,2016,0.0,Heat
3141,2752,MNE,2016,0.0,Heat
3142,2753,MKD,2016,0.0,Heat
3143,2754,MLT,2016,0.0,Heat
3144,2755,NLD,2016,204.432,Heat
3145,2756,NOR,2016,133.219,Heat
3146,2757,POL,2016,21.625,Heat
3147,2758,PRT,2016,0.0,Heat
3148,2759,ROU,2016,0.0,Heat
3149,2760,SRB,2016,0.0,Heat
3150,2761,SWE,2016,0.0,Heat
3151,2762,SVN,2016,0.0,Heat
3152,2763,SVK,2016,1.982,Heat
3153,2764,TUR,2016,0.0,Heat
3154,2765,UKR,2016,612.659,Heat
3157,2766,ALB,2016,0.0,Nuclear heat
3158,2767,AUT,2016,0.0,Nuclear heat
3159,2768,BIH,2016,0.0,Nuclear heat
3160,2769,BEL,2016,10588.967,Nuclear heat
3161,2770,BGR,2016,4010.9,Nuclear heat
3162,2771,CYP,2016,0.0,Nuclear heat
3163,2772,CZE,2016,5977.498,Nuclear heat
3164,2773,DEU,2016,21794.7,Nuclear heat
3165,2774,DNK,2016,0.0,Nuclear heat
3166,2775,EST,2016,0.0,Nuclear heat
3168,2776,ESP,2016,15272.9,Nuclear heat
3170,2777,FIN,2016,5589.8,Nuclear heat
3171,2778,FRA,2016,105078.837,Nuclear heat
3172,2779,GEO,2016,0.0,Nuclear heat
3173,2780,HRV,2016,0.0,Nuclear heat
3174,2781,HUN,2016,4070.704,Nuclear heat
3175,2782,IRL,2016,0.0,Nuclear heat
3176,2783,ISL,2016,0.0,Nuclear heat
3177,2784,ITA,2016,0.0,Nuclear heat
3178,2785,LTU,2016,0.0,Nuclear heat
3179,2786,LUX,2016,0.0,Nuclear heat
3180,2787,LVA,2016,0.0,Nuclear heat
3181,2788,MDA,2016,0.0,Nuclear heat
3182,2789,MNE,2016,0.0,Nuclear heat
3183,2790,MKD,2016,0.0,Nuclear heat
3184,2791,MLT,2016,0.0,Nuclear heat
3185,2792,NLD,2016,916.14,Nuclear heat
3186,2793,NOR,2016,0.0,Nuclear heat
3187,2794,POL,2016,0.0,Nuclear heat
3188,2795,PRT,2016,0.0,Nuclear heat
3189,2796,ROU,2016,2810.7,Nuclear heat
3190,2797,SRB,2016,0.0,Nuclear heat
3191,2798,SWE,2016,15699.0,Nuclear heat
3192,2799,SVN,2016,1348.646,Nuclear heat
3193,2800,SVK,2016,3894.0,Nuclear heat
3194,2801,TUR,2016,0.0,Nuclear heat
3195,2802,UKR,2016,21335.555,Nuclear heat
3198,2803,ALB,2016,1231.885,Oil and petroleum products (excluding biofuel portion)
3199,2804,AUT,2016,11498.217,Oil and petroleum products (excluding biofuel portion)
3200,2805,BIH,2016,1730.18,Oil and petroleum products (excluding biofuel portion)
3201,2806,BEL,2016,21476.392,Oil and petroleum products (excluding biofuel portion)
3202,2807,BGR,2016,4126.927,Oil and petroleum products (excluding biofuel portion)
3288,2885,DNK,2016,5173.038,Renewables and biofuels
3203,2808,CYP,2016,2010.579,Oil and petroleum products (excluding biofuel portion)
3204,2809,CZE,2016,7991.213,Oil and petroleum products (excluding biofuel portion)
3205,2810,DEU,2016,102155.581,Oil and petroleum products (excluding biofuel portion)
3206,2811,DNK,2016,5875.884,Oil and petroleum products (excluding biofuel portion)
3207,2812,EST,2016,413.029,Oil and petroleum products (excluding biofuel portion)
3209,2813,ESP,2016,49983.923,Oil and petroleum products (excluding biofuel portion)
3211,2814,FIN,2016,8578.033,Oil and petroleum products (excluding biofuel portion)
3212,2815,FRA,2016,72959.487,Oil and petroleum products (excluding biofuel portion)
3213,2816,GEO,2016,1432.212,Oil and petroleum products (excluding biofuel portion)
3214,2817,HRV,2016,3129.2,Oil and petroleum products (excluding biofuel portion)
3215,2818,HUN,2016,6783.62,Oil and petroleum products (excluding biofuel portion)
3216,2819,IRL,2016,6518.709,Oil and petroleum products (excluding biofuel portion)
3217,2820,ISL,2016,583.167,Oil and petroleum products (excluding biofuel portion)
3218,2821,ITA,2016,51534.412,Oil and petroleum products (excluding biofuel portion)
3219,2822,LTU,2016,2737.061,Oil and petroleum products (excluding biofuel portion)
3220,2823,LUX,2016,2125.195,Oil and petroleum products (excluding biofuel portion)
3221,2824,LVA,2016,1365.476,Oil and petroleum products (excluding biofuel portion)
3222,2825,MDA,2016,861.477,Oil and petroleum products (excluding biofuel portion)
3223,2826,MNE,2016,309.994,Oil and petroleum products (excluding biofuel portion)
3224,2827,MKD,2016,1072.032,Oil and petroleum products (excluding biofuel portion)
3225,2828,MLT,2016,438.473,Oil and petroleum products (excluding biofuel portion)
3226,2829,NLD,2016,27734.846,Oil and petroleum products (excluding biofuel portion)
3227,2830,NOR,2016,8765.398,Oil and petroleum products (excluding biofuel portion)
3228,2831,POL,2016,25884.24,Oil and petroleum products (excluding biofuel portion)
3229,2832,PRT,2016,9212.457,Oil and petroleum products (excluding biofuel portion)
3230,2833,ROU,2016,8541.589,Oil and petroleum products (excluding biofuel portion)
3231,2834,SRB,2016,3667.107,Oil and petroleum products (excluding biofuel portion)
3232,2835,SWE,2016,10108.815,Oil and petroleum products (excluding biofuel portion)
3233,2836,SVN,2016,2381.005,Oil and petroleum products (excluding biofuel portion)
3234,2837,SVK,2016,3276.571,Oil and petroleum products (excluding biofuel portion)
3235,2838,TUR,2016,42345.377,Oil and petroleum products (excluding biofuel portion)
3236,2839,UKR,2016,11149.992,Oil and petroleum products (excluding biofuel portion)
3239,2840,ALB,2016,0.0,Peat and peat products
3240,2841,AUT,2016,0.0,Peat and peat products
3241,2842,BIH,2016,0.0,Peat and peat products
3242,2843,BEL,2016,0.0,Peat and peat products
3243,2844,BGR,2016,0.0,Peat and peat products
3244,2845,CYP,2016,0.0,Peat and peat products
3245,2846,CZE,2016,0.0,Peat and peat products
3246,2847,DEU,2016,0.0,Peat and peat products
3247,2848,DNK,2016,0.0,Peat and peat products
3248,2849,EST,2016,34.388,Peat and peat products
3250,2850,ESP,2016,0.0,Peat and peat products
3252,2851,FIN,2016,1345.987,Peat and peat products
3253,2852,FRA,2016,0.0,Peat and peat products
3254,2853,GEO,2016,0.0,Peat and peat products
3255,2854,HRV,2016,0.0,Peat and peat products
3256,2855,HUN,2016,0.0,Peat and peat products
3257,2856,IRL,2016,773.154,Peat and peat products
3258,2857,ISL,2016,0.0,Peat and peat products
3259,2858,ITA,2016,0.0,Peat and peat products
3260,2859,LTU,2016,24.954,Peat and peat products
3261,2860,LUX,2016,0.0,Peat and peat products
3262,2861,LVA,2016,0.72,Peat and peat products
3263,2862,MDA,2016,0.0,Peat and peat products
3264,2863,MNE,2016,0.0,Peat and peat products
3265,2864,MKD,2016,0.0,Peat and peat products
3266,2865,MLT,2016,0.0,Peat and peat products
3267,2866,NLD,2016,0.0,Peat and peat products
3268,2867,NOR,2016,0.0,Peat and peat products
3269,2868,POL,2016,0.0,Peat and peat products
3270,2869,PRT,2016,0.0,Peat and peat products
3271,2870,ROU,2016,9.447,Peat and peat products
3272,2871,SRB,2016,0.0,Peat and peat products
3273,2872,SWE,2016,144.205,Peat and peat products
3274,2873,SVN,2016,0.0,Peat and peat products
3275,2874,SVK,2016,0.0,Peat and peat products
3276,2875,TUR,2016,0.0,Peat and peat products
3277,2876,UKR,2016,120.97,Peat and peat products
3280,2877,ALB,2016,951.509,Renewables and biofuels
3281,2878,AUT,2016,10339.992,Renewables and biofuels
3282,2879,BIH,2016,1052.991,Renewables and biofuels
3283,2880,BEL,2016,3976.178,Renewables and biofuels
3284,2881,BGR,2016,2022.557,Renewables and biofuels
3285,2882,CYP,2016,162.155,Renewables and biofuels
3286,2883,CZE,2016,4433.736,Renewables and biofuels
3287,2884,DEU,2016,39834.021,Renewables and biofuels
3289,2886,EST,2016,1001.066,Renewables and biofuels
3291,2887,ESP,2016,17484.887,Renewables and biofuels
3293,2888,FIN,2016,10635.281,Renewables and biofuels
3294,2889,FRA,2016,26243.112,Renewables and biofuels
3295,2890,GEO,2016,1209.723,Renewables and biofuels
3296,2891,HRV,2016,2017.989,Renewables and biofuels
3297,2892,HUN,2016,3005.126,Renewables and biofuels
3298,2893,IRL,2016,1137.895,Renewables and biofuels
3299,2894,ISL,2016,4621.03,Renewables and biofuels
3300,2895,ITA,2016,26017.921,Renewables and biofuels
3301,2896,LTU,2016,1464.35,Renewables and biofuels
3302,2897,LUX,2016,222.012,Renewables and biofuels
3303,2898,LVA,2016,1623.757,Renewables and biofuels
3304,2899,MDA,2016,701.506,Renewables and biofuels
3305,2900,MNE,2016,325.315,Renewables and biofuels
3306,2901,MKD,2016,386.843,Renewables and biofuels
3307,2902,MLT,2016,24.589,Renewables and biofuels
3308,2903,NLD,2016,3843.994,Renewables and biofuels
3309,2904,NOR,2016,14568.659,Renewables and biofuels
3310,2905,POL,2016,8909.692,Renewables and biofuels
3311,2906,PRT,2016,6229.765,Renewables and biofuels
3312,2907,ROU,2016,6192.829,Renewables and biofuels
3313,2908,SRB,2016,2001.067,Renewables and biofuels
3314,2909,SWE,2016,19814.263,Renewables and biofuels
3315,2910,SVN,2016,1167.546,Renewables and biofuels
3316,2911,SVK,2016,1576.822,Renewables and biofuels
3317,2912,TUR,2016,17135.935,Renewables and biofuels
3318,2913,UKR,2016,3621.037,Renewables and biofuels
3321,2914,ALB,2016,0.0,Oil shale and oil sands
3322,2915,AUT,2016,0.0,Oil shale and oil sands
3323,2916,BIH,2016,0.0,Oil shale and oil sands
3324,2917,BEL,2016,0.0,Oil shale and oil sands
3325,2918,BGR,2016,0.0,Oil shale and oil sands
3326,2919,CYP,2016,0.0,Oil shale and oil sands
3327,2920,CZE,2016,0.0,Oil shale and oil sands
3328,2921,DEU,2016,0.0,Oil shale and oil sands
3329,2922,DNK,2016,0.0,Oil shale and oil sands
3330,2923,EST,2016,4221.794,Oil shale and oil sands
3332,2924,ESP,2016,0.0,Oil shale and oil sands
3334,2925,FIN,2016,0.0,Oil shale and oil sands
3335,2926,FRA,2016,0.0,Oil shale and oil sands
3336,2927,GEO,2016,0.0,Oil shale and oil sands
3337,2928,HRV,2016,0.0,Oil shale and oil sands
3338,2929,HUN,2016,0.0,Oil shale and oil sands
3339,2930,IRL,2016,0.0,Oil shale and oil sands
3340,2931,ISL,2016,0.0,Oil shale and oil sands
3341,2932,ITA,2016,0.0,Oil shale and oil sands
3342,2933,LTU,2016,0.0,Oil shale and oil sands
3343,2934,LUX,2016,0.0,Oil shale and oil sands
3344,2935,LVA,2016,0.0,Oil shale and oil sands
3345,2936,MDA,2016,0.0,Oil shale and oil sands
3346,2937,MNE,2016,0.0,Oil shale and oil sands
3347,2938,MKD,2016,0.0,Oil shale and oil sands
3348,2939,MLT,2016,0.0,Oil shale and oil sands
3349,2940,NLD,2016,0.0,Oil shale and oil sands
3350,2941,NOR,2016,0.0,Oil shale and oil sands
3351,2942,POL,2016,0.0,Oil shale and oil sands
3352,2943,PRT,2016,0.0,Oil shale and oil sands
3353,2944,ROU,2016,0.0,Oil shale and oil sands
3354,2945,SRB,2016,0.0,Oil shale and oil sands
3355,2946,SWE,2016,0.0,Oil shale and oil sands
3356,2947,SVN,2016,0.0,Oil shale and oil sands
3357,2948,SVK,2016,0.0,Oil shale and oil sands
3358,2949,TUR,2016,0.0,Oil shale and oil sands
3359,2950,UKR,2016,0.0,Oil shale and oil sands
3362,2951,ALB,2016,2264.689,Total
3363,2952,AUT,2016,33427.788,Total
3364,2953,BIH,2016,6756.626,Total
3365,2954,BEL,2016,55042.46,Total
3366,2955,BGR,2016,18081.015,Total
3367,2956,CYP,2016,2188.57,Total
3368,2957,CZE,2016,41343.138,Total
3369,2958,DEU,2016,311411.038,Total
3370,2959,DNK,2016,16800.12,Total
3371,2960,EST,2016,5978.412,Total
3373,2961,ESP,2016,119715.84,Total
3375,2962,FIN,2016,33221.313,Total
3376,2963,FRA,2016,249864.859,Total
3377,2964,GEO,2016,4847.596,Total
3378,2965,HRV,2016,8454.603,Total
3379,2966,HUN,2016,25327.38,Total
3380,2967,IRL,2016,14131.484,Total
3381,2968,ISL,2016,5301.07,Total
3382,2969,ITA,2016,150981.786,Total
3383,2970,LTU,2016,7260.136,Total
3384,2971,LUX,2016,3682.673,Total
3385,2972,LVA,2016,4269.072,Total
3386,2973,MDA,2016,2675.233,Total
3387,2974,MNE,2016,969.744,Total
3388,2975,MKD,2016,2689.8,Total
3389,2976,MLT,2016,594.334,Total
3390,2977,NLD,2016,74362.779,Total
3391,2978,NOR,2016,28640.085,Total
3393,2979,PRT,2016,22371.881,Total
3394,2980,ROU,2016,31504.39,Total
3395,2981,SRB,2016,15313.003,Total
3396,2982,SWE,2016,48267.421,Total
3397,2983,SVN,2016,6688.921,Total
3398,2984,SVK,2016,16295.7,Total
3399,2985,TUR,2016,136082.687,Total
3400,2986,UKR,2016,91706.406,Total
3403,2987,ALB,2016,0.0,Non-renewable waste
3404,2988,AUT,2016,712.306,Non-renewable waste
3405,2989,BIH,2016,0.0,Non-renewable waste
3406,2990,BEL,2016,670.366,Non-renewable waste
3407,2991,BGR,2016,31.504,Non-renewable waste
3408,2992,CYP,2016,15.835,Non-renewable waste
3409,2993,CZE,2016,304.481,Non-renewable waste
3410,2994,DEU,2016,4513.471,Non-renewable waste
3411,2995,DNK,2016,429.417,Non-renewable waste
3412,2996,EST,2016,46.36,Non-renewable waste
3414,2997,ESP,2016,438.815,Non-renewable waste
3416,2998,FIN,2016,263.28,Non-renewable waste
3417,2999,FRA,2016,1751.369,Non-renewable waste
3418,3000,GEO,2016,0.0,Non-renewable waste
3419,3001,HRV,2016,10.151,Non-renewable waste
3420,3002,HUN,2016,158.044,Non-renewable waste
3421,3003,IRL,2016,66.655,Non-renewable waste
3422,3004,ISL,2016,0.0,Non-renewable waste
3423,3005,ITA,2016,1183.123,Non-renewable waste
3424,3006,LTU,2016,49.274,Non-renewable waste
3425,3007,LUX,2016,33.836,Non-renewable waste
3426,3008,LVA,2016,36.687,Non-renewable waste
3427,3009,MDA,2016,0.0,Non-renewable waste
3428,3010,MNE,2016,0.0,Non-renewable waste
3429,3011,MKD,2016,0.0,Non-renewable waste
3430,3012,MLT,2016,0.0,Non-renewable waste
3431,3013,NLD,2016,934.8,Non-renewable waste
3432,3014,NOR,2016,255.229,Non-renewable waste
3433,3015,POL,2016,741.521,Non-renewable waste
3434,3016,PRT,2016,197.599,Non-renewable waste
3435,3017,ROU,2016,79.536,Non-renewable waste
3436,3018,SRB,2016,1.075,Non-renewable waste
3437,3019,SWE,2016,785.827,Non-renewable waste
3438,3020,SVN,2016,40.413,Non-renewable waste
3439,3021,SVK,2016,200.965,Non-renewable waste
3440,3022,TUR,2016,49.369,Non-renewable waste
3441,3023,UKR,2016,0.0,Non-renewable waste
3444,3024,ALB,2017,123.149,Solid fossil fuels
3445,3025,AUT,2017,3108.778,Solid fossil fuels
3446,3026,BIH,2017,4188.714,Solid fossil fuels
3447,3027,BEL,2017,3069.947,Solid fossil fuels
3448,3028,BGR,2017,6122.761,Solid fossil fuels
3449,3029,CYP,2017,2.98,Solid fossil fuels
3450,3030,CZE,2017,15837.627,Solid fossil fuels
3451,3031,DEU,2017,71308.498,Solid fossil fuels
3452,3032,DNK,2017,1535.847,Solid fossil fuels
3453,3033,EST,2017,12.289,Solid fossil fuels
3455,3034,ESP,2017,12907.895,Solid fossil fuels
3457,3035,FIN,2017,2836.165,Solid fossil fuels
3458,3036,FRA,2017,9921.502,Solid fossil fuels
3459,3037,GEO,2017,291.568,Solid fossil fuels
3460,3038,HRV,2017,392.335,Solid fossil fuels
3461,3039,HUN,2017,2235.03,Solid fossil fuels
3462,3040,IRL,2017,1146.377,Solid fossil fuels
3463,3041,ISL,2017,97.303,Solid fossil fuels
3464,3042,ITA,2017,9341.797,Solid fossil fuels
