geo\TIME_PERIOD,indic,Date,Value
RO,IS-CEL-GWH,2008-10,4544.0
RS,IS-CEL-GWH,2008-10,
SE,IS-CEL-GWH,2008-10,11913.0
SI,IS-CEL-GWH,2008-10,1190.0
SK,IS-CEL-GWH,2008-10,2305.0
TR,IS-CEL-GWH,2008-10,
UK,IS-CEL-GWH,2008-10,32272.0
XK,IS-CEL-GWH,2008-10,
AL,IS-CEL-GWH,2008-11,
AT,IS-CEL-GWH,2008-11,5634.0
BA,IS-CEL-GWH,2008-11,
BE,IS-CEL-GWH,2008-11,7372.0
BG,IS-CEL-GWH,2008-11,3000.0
CY,IS-CEL-GWH,2008-11,316.0
CZ,IS-CEL-GWH,2008-11,5636.0
DE,IS-CEL-GWH,2008-11,42451.0
DK,IS-CEL-GWH,2008-11,3189.0
EE,IS-CEL-GWH,2008-11,762.0
EL,IS-CEL-GWH,2008-11,4141.0
ES,IS-CEL-GWH,2008-11,21970.0
EU27_2020,IS-CEL-GWH,2008-11,
FI,IS-CEL-GWH,2008-11,7535.0
FR,IS-CEL-GWH,2008-11,44303.0
HR,IS-CEL-GWH,2008-11,
HU,IS-CEL-GWH,2008-11,3445.0
IE,IS-CEL-GWH,2008-11,2456.0
IS,IS-CEL-GWH,2008-11,
IT,IS-CEL-GWH,2008-11,26781.0
LT,IS-CEL-GWH,2008-11,924.0
LU,IS-CEL-GWH,2008-11,491.0
LV,IS-CEL-GWH,2008-11,670.0
ME,IS-CEL-GWH,2008-11,
MK,IS-CEL-GWH,2008-11,
MT,IS-CEL-GWH,2008-11,
NL,IS-CEL-GWH,2008-11,10442.0
NO,IS-CEL-GWH,2008-11,11789.0
PL,IS-CEL-GWH,2008-11,11616.0
PT,IS-CEL-GWH,2008-11,3295.0
RO,IS-CEL-GWH,2008-11,4553.0
RS,IS-CEL-GWH,2008-11,
SE,IS-CEL-GWH,2008-11,13039.0
SI,IS-CEL-GWH,2008-11,1149.0
SK,IS-CEL-GWH,2008-11,2285.0
TR,IS-CEL-GWH,2008-11,
UK,IS-CEL-GWH,2008-11,33078.0
XK,IS-CEL-GWH,2008-11,
AL,IS-CEL-GWH,2008-12,
AT,IS-CEL-GWH,2008-12,5786.0
BA,IS-CEL-GWH,2008-12,
BE,IS-CEL-GWH,2008-12,7502.0
BG,IS-CEL-GWH,2008-12,3320.0
CY,IS-CEL-GWH,2008-12,378.0
CZ,IS-CEL-GWH,2008-12,5688.0
DE,IS-CEL-GWH,2008-12,43332.0
DK,IS-CEL-GWH,2008-12,3307.0
EE,IS-CEL-GWH,2008-12,832.0
EL,IS-CEL-GWH,2008-12,4510.0
ES,IS-CEL-GWH,2008-12,23283.0
EU27_2020,IS-CEL-GWH,2008-12,
FI,IS-CEL-GWH,2008-12,7480.0
FR,IS-CEL-GWH,2008-12,51583.0
HR,IS-CEL-GWH,2008-12,
HU,IS-CEL-GWH,2008-12,3396.0
IE,IS-CEL-GWH,2008-12,2582.0
IS,IS-CEL-GWH,2008-12,
IT,IS-CEL-GWH,2008-12,26630.0
LT,IS-CEL-GWH,2008-12,928.0
LU,IS-CEL-GWH,2008-12,450.0
LV,IS-CEL-GWH,2008-12,711.0
ME,IS-CEL-GWH,2008-12,
MK,IS-CEL-GWH,2008-12,
MT,IS-CEL-GWH,2008-12,
NL,IS-CEL-GWH,2008-12,10765.0
NO,IS-CEL-GWH,2008-12,12904.0
PL,IS-CEL-GWH,2008-12,12046.0
PT,IS-CEL-GWH,2008-12,3436.0
RO,IS-CEL-GWH,2008-12,4648.0
RS,IS-CEL-GWH,2008-12,
SE,IS-CEL-GWH,2008-12,13854.0
SI,IS-CEL-GWH,2008-12,1108.0
SK,IS-CEL-GWH,2008-12,2325.0
TR,IS-CEL-GWH,2008-12,
UK,IS-CEL-GWH,2008-12,35200.0
XK,IS-CEL-GWH,2008-12,
AL,IS-CEL-GWH,2009-01,
AT,IS-CEL-GWH,2009-01,6083.0
BA,IS-CEL-GWH,2009-01,
BE,IS-CEL-GWH,2009-01,7968.0
BG,IS-CEL-GWH,2009-01,3627.0
CY,IS-CEL-GWH,2009-01,408.0
CZ,IS-CEL-GWH,2009-01,6292.0
DE,IS-CEL-GWH,2009-01,45905.0
DK,IS-CEL-GWH,2009-01,3414.0
EE,IS-CEL-GWH,2009-01,857.0
EL,IS-CEL-GWH,2009-01,4992.0
ES,IS-CEL-GWH,2009-01,24138.0
EU27_2020,IS-CEL-GWH,2009-01,
FI,IS-CEL-GWH,2009-01,8183.0
FR,IS-CEL-GWH,2009-01,54706.0
HR,IS-CEL-GWH,2009-01,
HU,IS-CEL-GWH,2009-01,3600.0
IE,IS-CEL-GWH,2009-01,2613.0
IS,IS-CEL-GWH,2009-01,
IT,IS-CEL-GWH,2009-01,27374.0
LT,IS-CEL-GWH,2009-01,912.0
LU,IS-CEL-GWH,2009-01,566.0
LV,IS-CEL-GWH,2009-01,722.0
ME,IS-CEL-GWH,2009-01,
MK,IS-CEL-GWH,2009-01,
MT,IS-CEL-GWH,2009-01,166.0
NL,IS-CEL-GWH,2009-01,10768.0
NO,IS-CEL-GWH,2009-01,13095.0
PL,IS-CEL-GWH,2009-01,12625.0
PT,IS-CEL-GWH,2009-01,3603.0
RO,IS-CEL-GWH,2009-01,4697.0
RS,IS-CEL-GWH,2009-01,
SE,IS-CEL-GWH,2009-01,14580.0
SI,IS-CEL-GWH,2009-01,1131.0
SK,IS-CEL-GWH,2009-01,2399.0
TR,IS-CEL-GWH,2009-01,
UK,IS-CEL-GWH,2009-01,35712.0
XK,IS-CEL-GWH,2009-01,
AL,IS-CEL-GWH,2009-02,
AT,IS-CEL-GWH,2009-02,5474.0
BA,IS-CEL-GWH,2009-02,
BE,IS-CEL-GWH,2009-02,7116.0
BG,IS-CEL-GWH,2009-02,3098.0
CY,IS-CEL-GWH,2009-02,361.0
CZ,IS-CEL-GWH,2009-02,5560.0
DE,IS-CEL-GWH,2009-02,41191.0
DK,IS-CEL-GWH,2009-02,3046.0
EE,IS-CEL-GWH,2009-02,765.0
EL,IS-CEL-GWH,2009-02,4522.0
ES,IS-CEL-GWH,2009-02,21027.0
EU27_2020,IS-CEL-GWH,2009-02,
FI,IS-CEL-GWH,2009-02,7464.0
FR,IS-CEL-GWH,2009-02,46460.0
HR,IS-CEL-GWH,2009-02,
HU,IS-CEL-GWH,2009-02,3213.0
IE,IS-CEL-GWH,2009-02,2315.0
IS,IS-CEL-GWH,2009-02,
IT,IS-CEL-GWH,2009-02,25445.0
LT,IS-CEL-GWH,2009-02,821.0
LU,IS-CEL-GWH,2009-02,502.0
LV,IS-CEL-GWH,2009-02,639.0
ME,IS-CEL-GWH,2009-02,
MK,IS-CEL-GWH,2009-02,
MT,IS-CEL-GWH,2009-02,154.0
NL,IS-CEL-GWH,2009-02,9681.0
NO,IS-CEL-GWH,2009-02,12106.0
PL,IS-CEL-GWH,2009-02,11176.0
PT,IS-CEL-GWH,2009-02,3050.0
RO,IS-CEL-GWH,2009-02,4249.0
RS,IS-CEL-GWH,2009-02,
SE,IS-CEL-GWH,2009-02,13430.0
SI,IS-CEL-GWH,2009-02,1019.0
SK,IS-CEL-GWH,2009-02,2209.0
TR,IS-CEL-GWH,2009-02,
UK,IS-CEL-GWH,2009-02,31577.0
XK,IS-CEL-GWH,2009-02,
AL,IS-CEL-GWH,2009-03,
AT,IS-CEL-GWH,2009-03,5719.0
BA,IS-CEL-GWH,2009-03,
BE,IS-CEL-GWH,2009-03,7189.0
BG,IS-CEL-GWH,2009-03,3122.0
CY,IS-CEL-GWH,2009-03,369.0
CZ,IS-CEL-GWH,2009-03,5715.0
DE,IS-CEL-GWH,2009-03,42293.0
DK,IS-CEL-GWH,2009-03,3135.0
EE,IS-CEL-GWH,2009-03,775.0
EL,IS-CEL-GWH,2009-03,4692.0
ES,IS-CEL-GWH,2009-03,21798.0
EU27_2020,IS-CEL-GWH,2009-03,
FI,IS-CEL-GWH,2009-03,7624.0
FR,IS-CEL-GWH,2009-03,44416.0
HR,IS-CEL-GWH,2009-03,
HU,IS-CEL-GWH,2009-03,3392.0
IE,IS-CEL-GWH,2009-03,2372.0
IS,IS-CEL-GWH,2009-03,
IT,IS-CEL-GWH,2009-03,26586.0
LT,IS-CEL-GWH,2009-03,827.0
LU,IS-CEL-GWH,2009-03,504.0
LV,IS-CEL-GWH,2009-03,643.0
ME,IS-CEL-GWH,2009-03,
MK,IS-CEL-GWH,2009-03,
MT,IS-CEL-GWH,2009-03,160.0
NL,IS-CEL-GWH,2009-03,10058.0
NO,IS-CEL-GWH,2009-03,11710.0
PL,IS-CEL-GWH,2009-03,11742.0
PT,IS-CEL-GWH,2009-03,2891.0
RO,IS-CEL-GWH,2009-03,4388.0
RS,IS-CEL-GWH,2009-03,
SE,IS-CEL-GWH,2009-03,13329.0
SI,IS-CEL-GWH,2009-03,1064.0
SK,IS-CEL-GWH,2009-03,2264.0
TR,IS-CEL-GWH,2009-03,
UK,IS-CEL-GWH,2009-03,32227.0
XK,IS-CEL-GWH,2009-03,
AL,IS-CEL-GWH,2009-04,
AT,IS-CEL-GWH,2009-04,4883.0
BA,IS-CEL-GWH,2009-04,
BE,IS-CEL-GWH,2009-04,6422.0
BG,IS-CEL-GWH,2009-04,2436.0
CY,IS-CEL-GWH,2009-04,303.0
CZ,IS-CEL-GWH,2009-04,4625.0
DE,IS-CEL-GWH,2009-04,37376.0
DK,IS-CEL-GWH,2009-04,2668.0
EE,IS-CEL-GWH,2009-04,643.0
EL,IS-CEL-GWH,2009-04,4133.0
ES,IS-CEL-GWH,2009-04,19570.0
EU27_2020,IS-CEL-GWH,2009-04,
FI,IS-CEL-GWH,2009-04,6427.0
FR,IS-CEL-GWH,2009-04,37192.0
HR,IS-CEL-GWH,2009-04,
HU,IS-CEL-GWH,2009-04,2942.0
IE,IS-CEL-GWH,2009-04,2148.0
IS,IS-CEL-GWH,2009-04,
IT,IS-CEL-GWH,2009-04,24124.0
LT,IS-CEL-GWH,2009-04,726.0
LU,IS-CEL-GWH,2009-04,493.0
LV,IS-CEL-GWH,2009-04,553.0
ME,IS-CEL-GWH,2009-04,
MK,IS-CEL-GWH,2009-04,
MT,IS-CEL-GWH,2009-04,148.0
NL,IS-CEL-GWH,2009-04,8792.0
NO,IS-CEL-GWH,2009-04,9142.0
PL,IS-CEL-GWH,2009-04,10216.0
PT,IS-CEL-GWH,2009-04,3341.0
RO,IS-CEL-GWH,2009-04,3750.0
RS,IS-CEL-GWH,2009-04,
SE,IS-CEL-GWH,2009-04,10542.0
SI,IS-CEL-GWH,2009-04,915.0
SK,IS-CEL-GWH,2009-04,1856.0
TR,IS-CEL-GWH,2009-04,
UK,IS-CEL-GWH,2009-04,27962.0
XK,IS-CEL-GWH,2009-04,
