geo\TIME_PERIOD,indic,Date,Value
AT,IS-IDMS-T,2009-01,
BE,IS-IDMS-T,2009-01,
BG,IS-IDMS-T,2009-01,
CY,IS-IDMS-T,2009-01,
CZ,IS-IDMS-T,2009-01,
DE,IS-IDMS-T,2009-01,
DK,IS-IDMS-T,2009-01,
EE,IS-IDMS-T,2009-01,
EL,IS-IDMS-T,2009-01,
ES,IS-IDMS-T,2009-01,
EU27_2020,IS-IDMS-T,2009-01,
FI,IS-IDMS-T,2009-01,
FR,IS-IDMS-T,2009-01,
HR,IS-IDMS-T,2009-01,
HU,IS-IDMS-T,2009-01,
IE,IS-IDMS-T,2009-01,
IT,IS-IDMS-T,2009-01,
LT,IS-IDMS-T,2009-01,
LU,IS-IDMS-T,2009-01,
LV,IS-IDMS-T,2009-01,
ME,IS-IDMS-T,2009-01,
MK,IS-IDMS-T,2009-01,
MT,IS-IDMS-T,2009-01,
NL,IS-IDMS-T,2009-01,
NO,IS-IDMS-T,2009-01,
PL,IS-IDMS-T,2009-01,
PT,IS-IDMS-T,2009-01,
RO,IS-IDMS-T,2009-01,
RS,IS-IDMS-T,2009-01,
SE,IS-IDMS-T,2009-01,
SI,IS-IDMS-T,2009-01,
SK,IS-IDMS-T,2009-01,
TR,IS-IDMS-T,2009-01,
UK,IS-IDMS-T,2009-01,
AL,IS-IDMS-T,2009-02,
AT,IS-IDMS-T,2009-02,
BE,IS-IDMS-T,2009-02,
BG,IS-IDMS-T,2009-02,
CY,IS-IDMS-T,2009-02,
CZ,IS-IDMS-T,2009-02,
DE,IS-IDMS-T,2009-02,
DK,IS-IDMS-T,2009-02,
EE,IS-IDMS-T,2009-02,
EL,IS-IDMS-T,2009-02,
ES,IS-IDMS-T,2009-02,
EU27_2020,IS-IDMS-T,2009-02,
FI,IS-IDMS-T,2009-02,
FR,IS-IDMS-T,2009-02,
HR,IS-IDMS-T,2009-02,
HU,IS-IDMS-T,2009-02,
IE,IS-IDMS-T,2009-02,
IT,IS-IDMS-T,2009-02,
LT,IS-IDMS-T,2009-02,
LU,IS-IDMS-T,2009-02,
LV,IS-IDMS-T,2009-02,
ME,IS-IDMS-T,2009-02,
MK,IS-IDMS-T,2009-02,
MT,IS-IDMS-T,2009-02,
NL,IS-IDMS-T,2009-02,
NO,IS-IDMS-T,2009-02,
PL,IS-IDMS-T,2009-02,
PT,IS-IDMS-T,2009-02,
RO,IS-IDMS-T,2009-02,
RS,IS-IDMS-T,2009-02,
SE,IS-IDMS-T,2009-02,
SI,IS-IDMS-T,2009-02,
SK,IS-IDMS-T,2009-02,
TR,IS-IDMS-T,2009-02,
UK,IS-IDMS-T,2009-02,
AL,IS-IDMS-T,2009-03,
AT,IS-IDMS-T,2009-03,
BE,IS-IDMS-T,2009-03,
BG,IS-IDMS-T,2009-03,
CY,IS-IDMS-T,2009-03,
CZ,IS-IDMS-T,2009-03,
DE,IS-IDMS-T,2009-03,
DK,IS-IDMS-T,2009-03,
EE,IS-IDMS-T,2009-03,
EL,IS-IDMS-T,2009-03,
ES,IS-IDMS-T,2009-03,
EU27_2020,IS-IDMS-T,2009-03,
FI,IS-IDMS-T,2009-03,
FR,IS-IDMS-T,2009-03,
HR,IS-IDMS-T,2009-03,
HU,IS-IDMS-T,2009-03,
IE,IS-IDMS-T,2009-03,
IT,IS-IDMS-T,2009-03,
LT,IS-IDMS-T,2009-03,
LU,IS-IDMS-T,2009-03,
LV,IS-IDMS-T,2009-03,
ME,IS-IDMS-T,2009-03,
MK,IS-IDMS-T,2009-03,
MT,IS-IDMS-T,2009-03,
NL,IS-IDMS-T,2009-03,
NO,IS-IDMS-T,2009-03,
PL,IS-IDMS-T,2009-03,
PT,IS-IDMS-T,2009-03,
RO,IS-IDMS-T,2009-03,
RS,IS-IDMS-T,2009-03,
SE,IS-IDMS-T,2009-03,
SI,IS-IDMS-T,2009-03,
SK,IS-IDMS-T,2009-03,
TR,IS-IDMS-T,2009-03,
UK,IS-IDMS-T,2009-03,
AL,IS-IDMS-T,2009-04,
AT,IS-IDMS-T,2009-04,
