geo\TIME_PERIOD,indic,Date,GWH
EU27_2020,Consumption,2008-09,
FI,Consumption,2008-09,6636.0
FR,Consumption,2008-09,35637.0
HR,Consumption,2008-09,
HU,Consumption,2008-09,3365.0
IE,Consumption,2008-09,2197.0
IS,Consumption,2008-09,
IT,Consumption,2008-09,28667.0
LT,Consumption,2008-09,848.0
LU,Consumption,2008-09,532.0
LV,Consumption,2008-09,590.0
ME,Consumption,2008-09,
MK,Consumption,2008-09,
MT,Consumption,2008-09,
NL,Consumption,2008-09,9488.0
NO,Consumption,2008-09,8960.0
PL,Consumption,2008-09,11205.0
PT,Consumption,2008-09,3270.0
RO,Consumption,2008-09,4287.0
RS,Consumption,2008-09,
SE,Consumption,2008-09,10680.0
SI,Consumption,2008-09,1142.0
SK,Consumption,2008-09,2120.0
TR,Consumption,2008-09,
UK,Consumption,2008-09,28928.0
XK,Consumption,2008-09,
AL,Imports,2008-09,
AT,Imports,2008-09,1223.0
BA,Imports,2008-09,
BE,Imports,2008-09,1248.0
BG,Imports,2008-09,191.0
CY,Imports,2008-09,0.0
CZ,Imports,2008-09,483.0
DE,Imports,2008-09,3355.0
DK,Imports,2008-09,1263.0
EE,Imports,2008-09,10.0
EL,Imports,2008-09,282.0
ES,Imports,2008-09,416.0
EU27_2020,Imports,2008-09,
FI,Imports,2008-09,1235.0
FR,Imports,2008-09,878.0
HR,Imports,2008-09,
HU,Imports,2008-09,888.0
IE,Imports,2008-09,58.0
IS,Imports,2008-09,
IT,Imports,2008-09,3069.0
LT,Imports,2008-09,724.0
LU,Imports,2008-09,529.0
LV,Imports,2008-09,481.0
ME,Imports,2008-09,
MK,Imports,2008-09,
MT,Imports,2008-09,
NL,Imports,2008-09,1881.0
NO,Imports,2008-09,194.0
PL,Imports,2008-09,582.0
PT,Imports,2008-09,758.0
RO,Imports,2008-09,85.0
RS,Imports,2008-09,
SE,Imports,2008-09,1068.0
SI,Imports,2008-09,526.0
SK,Imports,2008-09,812.0
TR,Imports,2008-09,
UK,Imports,2008-09,1134.0
XK,Imports,2008-09,
AL,Production,2008-09,
AT,Production,2008-09,
BA,Production,2008-09,
BE,Production,2008-09,
BG,Production,2008-09,
CY,Production,2008-09,
CZ,Production,2008-09,
DE,Production,2008-09,
DK,Production,2008-09,
EE,Production,2008-09,
EL,Production,2008-09,
ES,Production,2008-09,
EU27_2020,Production,2008-09,
FI,Production,2008-09,
FR,Production,2008-09,
HR,Production,2008-09,
HU,Production,2008-09,
IE,Production,2008-09,
IS,Production,2008-09,
IT,Production,2008-09,
LT,Production,2008-09,
LU,Production,2008-09,
LV,Production,2008-09,
ME,Production,2008-09,
MK,Production,2008-09,
MT,Production,2008-09,
NL,Production,2008-09,
NO,Production,2008-09,
PL,Production,2008-09,
PT,Production,2008-09,
RO,Production,2008-09,
RS,Production,2008-09,
SE,Production,2008-09,
SI,Production,2008-09,
SK,Production,2008-09,
TR,Production,2008-09,
UK,Production,2008-09,
XK,Production,2008-09,
AL,Consumption,2008-10,
AT,Consumption,2008-10,5630.0
BA,Consumption,2008-10,
BE,Consumption,2008-10,7576.0
BG,Consumption,2008-10,2695.0
CY,Consumption,2008-10,352.0
CZ,Consumption,2008-10,5530.0
DE,Consumption,2008-10,43463.0
DK,Consumption,2008-10,3093.0
EE,Consumption,2008-10,718.0
EL,Consumption,2008-10,4145.0
ES,Consumption,2008-10,21300.0
EU27_2020,Consumption,2008-10,
FI,Consumption,2008-10,7255.0
FR,Consumption,2008-10,40552.0
HR,Consumption,2008-10,
HU,Consumption,2008-10,3496.0
IE,Consumption,2008-10,2285.0
IS,Consumption,2008-10,
IT,Consumption,2008-10,28288.0
LT,Consumption,2008-10,901.0
LU,Consumption,2008-10,551.0
LV,Consumption,2008-10,651.0
ME,Consumption,2008-10,
MK,Consumption,2008-10,
MT,Consumption,2008-10,
NL,Consumption,2008-10,10169.0
NO,Consumption,2008-10,10518.0
PL,Consumption,2008-10,12045.0
PT,Consumption,2008-10,3167.0
RO,Consumption,2008-10,4544.0
RS,Consumption,2008-10,
SE,Consumption,2008-10,11913.0
SI,Consumption,2008-10,1190.0
SK,Consumption,2008-10,2305.0
TR,Consumption,2008-10,
UK,Consumption,2008-10,32272.0
XK,Consumption,2008-10,
AL,Imports,2008-10,
AT,Imports,2008-10,1777.0
BA,Imports,2008-10,
BE,Imports,2008-10,1186.0
BG,Imports,2008-10,175.0
CY,Imports,2008-10,0.0
CZ,Imports,2008-10,772.0
DE,Imports,2008-10,2894.0
DK,Imports,2008-10,959.0
EE,Imports,2008-10,99.0
EL,Imports,2008-10,186.0
ES,Imports,2008-10,284.0
EU27_2020,Imports,2008-10,
FI,Imports,2008-10,1232.0
FR,Imports,2008-10,1578.0
HR,Imports,2008-10,
HU,Imports,2008-10,1013.0
IE,Imports,2008-10,14.0
IS,Imports,2008-10,
IT,Imports,2008-10,3094.0
LT,Imports,2008-10,437.0
LU,Imports,2008-10,533.0
LV,Imports,2008-10,458.0
ME,Imports,2008-10,
MK,Imports,2008-10,
MT,Imports,2008-10,
NL,Imports,2008-10,1563.0
NO,Imports,2008-10,299.0
PL,Imports,2008-10,781.0
PT,Imports,2008-10,834.0
RO,Imports,2008-10,63.0
RS,Imports,2008-10,
SE,Imports,2008-10,1094.0
SI,Imports,2008-10,586.0
SK,Imports,2008-10,1069.0
TR,Imports,2008-10,
UK,Imports,2008-10,762.0
XK,Imports,2008-10,
AL,Production,2008-10,
AT,Production,2008-10,
BA,Production,2008-10,
BE,Production,2008-10,
BG,Production,2008-10,
CY,Production,2008-10,
CZ,Production,2008-10,
DE,Production,2008-10,
DK,Production,2008-10,
EE,Production,2008-10,
EL,Production,2008-10,
ES,Production,2008-10,
EU27_2020,Production,2008-10,
FI,Production,2008-10,
FR,Production,2008-10,
HR,Production,2008-10,
HU,Production,2008-10,
IE,Production,2008-10,
IS,Production,2008-10,
IT,Production,2008-10,
LT,Production,2008-10,
LU,Production,2008-10,
LV,Production,2008-10,
ME,Production,2008-10,
MK,Production,2008-10,
MT,Production,2008-10,
NL,Production,2008-10,
NO,Production,2008-10,
PL,Production,2008-10,
PT,Production,2008-10,
RO,Production,2008-10,
RS,Production,2008-10,
SE,Production,2008-10,
SI,Production,2008-10,
SK,Production,2008-10,
TR,Production,2008-10,
UK,Production,2008-10,
XK,Production,2008-10,
AL,Consumption,2008-11,
AT,Consumption,2008-11,5634.0
BA,Consumption,2008-11,
BE,Consumption,2008-11,7372.0
BG,Consumption,2008-11,3000.0
CY,Consumption,2008-11,316.0
CZ,Consumption,2008-11,5636.0
DE,Consumption,2008-11,42451.0
DK,Consumption,2008-11,3189.0
EE,Consumption,2008-11,762.0
EL,Consumption,2008-11,4141.0
ES,Consumption,2008-11,21970.0
EU27_2020,Consumption,2008-11,
FI,Consumption,2008-11,7535.0
FR,Consumption,2008-11,44303.0
HR,Consumption,2008-11,
HU,Consumption,2008-11,3445.0
IE,Consumption,2008-11,2456.0
IS,Consumption,2008-11,
IT,Consumption,2008-11,26781.0
LT,Consumption,2008-11,924.0
LU,Consumption,2008-11,491.0
LV,Consumption,2008-11,670.0
ME,Consumption,2008-11,
MK,Consumption,2008-11,
MT,Consumption,2008-11,
NL,Consumption,2008-11,10442.0
NO,Consumption,2008-11,11789.0
PL,Consumption,2008-11,11616.0
PT,Consumption,2008-11,3295.0
RO,Consumption,2008-11,4553.0
RS,Consumption,2008-11,
SE,Consumption,2008-11,13039.0
SI,Consumption,2008-11,1149.0
SK,Consumption,2008-11,2285.0
TR,Consumption,2008-11,
UK,Consumption,2008-11,33078.0
XK,Consumption,2008-11,
AL,Imports,2008-11,
AT,Imports,2008-11,2078.0
BA,Imports,2008-11,
BE,Imports,2008-11,1081.0
BG,Imports,2008-11,127.0
CY,Imports,2008-11,0.0
CZ,Imports,2008-11,895.0
DE,Imports,2008-11,3066.0
DK,Imports,2008-11,723.0
EE,Imports,2008-11,163.0
EL,Imports,2008-11,256.0
ES,Imports,2008-11,589.0
EU27_2020,Imports,2008-11,
FI,Imports,2008-11,1260.0
FR,Imports,2008-11,940.0
HR,Imports,2008-11,
HU,Imports,2008-11,866.0
IE,Imports,2008-11,9.0
IS,Imports,2008-11,
IT,Imports,2008-11,3855.0
LT,Imports,2008-11,344.0
LU,Imports,2008-11,487.0
LV,Imports,2008-11,399.0
ME,Imports,2008-11,
MK,Imports,2008-11,
MT,Imports,2008-11,
NL,Imports,2008-11,1738.0
NO,Imports,2008-11,426.0
PL,Imports,2008-11,703.0
PT,Imports,2008-11,1045.0
RO,Imports,2008-11,69.0
RS,Imports,2008-11,
SE,Imports,2008-11,1888.0
SI,Imports,2008-11,563.0
SK,Imports,2008-11,594.0
TR,Imports,2008-11,
UK,Imports,2008-11,753.0
XK,Imports,2008-11,
AL,Production,2008-11,
AT,Production,2008-11,
BA,Production,2008-11,
BE,Production,2008-11,
BG,Production,2008-11,
CY,Production,2008-11,
CZ,Production,2008-11,
DE,Production,2008-11,
DK,Production,2008-11,
EE,Production,2008-11,
EL,Production,2008-11,
ES,Production,2008-11,
EU27_2020,Production,2008-11,
FI,Production,2008-11,
FR,Production,2008-11,
HR,Production,2008-11,
HU,Production,2008-11,
IE,Production,2008-11,
IS,Production,2008-11,
IT,Production,2008-11,
LT,Production,2008-11,
LU,Production,2008-11,
LV,Production,2008-11,
ME,Production,2008-11,
MK,Production,2008-11,
MT,Production,2008-11,
NL,Production,2008-11,
NO,Production,2008-11,
PL,Production,2008-11,
PT,Production,2008-11,
RO,Production,2008-11,
RS,Production,2008-11,
SE,Production,2008-11,
SI,Production,2008-11,
SK,Production,2008-11,
TR,Production,2008-11,
UK,Production,2008-11,
XK,Production,2008-11,
AL,Consumption,2008-12,
AT,Consumption,2008-12,5786.0
BA,Consumption,2008-12,
BE,Consumption,2008-12,7502.0
BG,Consumption,2008-12,3320.0
CY,Consumption,2008-12,378.0
CZ,Consumption,2008-12,5688.0
DE,Consumption,2008-12,43332.0
DK,Consumption,2008-12,3307.0
EE,Consumption,2008-12,832.0
EL,Consumption,2008-12,4510.0
ES,Consumption,2008-12,23283.0
EU27_2020,Consumption,2008-12,
FI,Consumption,2008-12,7480.0
FR,Consumption,2008-12,51583.0
HR,Consumption,2008-12,
HU,Consumption,2008-12,3396.0
IE,Consumption,2008-12,2582.0
IS,Consumption,2008-12,
IT,Consumption,2008-12,26630.0
LT,Consumption,2008-12,928.0
LU,Consumption,2008-12,450.0
LV,Consumption,2008-12,711.0
ME,Consumption,2008-12,
MK,Consumption,2008-12,
MT,Consumption,2008-12,
NL,Consumption,2008-12,10765.0
NO,Consumption,2008-12,12904.0
PL,Consumption,2008-12,12046.0
PT,Consumption,2008-12,3436.0
RO,Consumption,2008-12,4648.0
RS,Consumption,2008-12,
SE,Consumption,2008-12,13854.0
SI,Consumption,2008-12,1108.0
SK,Consumption,2008-12,2325.0
TR,Consumption,2008-12,
UK,Consumption,2008-12,35200.0
XK,Consumption,2008-12,
AL,Imports,2008-12,
AT,Imports,2008-12,2299.0
BA,Imports,2008-12,
BE,Imports,2008-12,867.0
BG,Imports,2008-12,292.0
CY,Imports,2008-12,0.0
CZ,Imports,2008-12,770.0
DE,Imports,2008-12,3399.0
DK,Imports,2008-12,830.0
EE,Imports,2008-12,181.0
EL,Imports,2008-12,194.0
ES,Imports,2008-12,679.0
EU27_2020,Imports,2008-12,
FI,Imports,2008-12,1280.0
FR,Imports,2008-12,1395.0
HR,Imports,2008-12,
HU,Imports,2008-12,808.0
IE,Imports,2008-12,77.0
IS,Imports,2008-12,
IT,Imports,2008-12,4079.0
LT,Imports,2008-12,417.0
LU,Imports,2008-12,470.0
LV,Imports,2008-12,399.0
ME,Imports,2008-12,
MK,Imports,2008-12,
MT,Imports,2008-12,
NL,Imports,2008-12,2033.0
NO,Imports,2008-12,331.0
PL,Imports,2008-12,530.0
PT,Imports,2008-12,1071.0
RO,Imports,2008-12,124.0
RS,Imports,2008-12,
SE,Imports,2008-12,1856.0
SI,Imports,2008-12,523.0
SK,Imports,2008-12,499.0
TR,Imports,2008-12,
UK,Imports,2008-12,534.0
XK,Imports,2008-12,
AL,Production,2008-12,
AT,Production,2008-12,
BA,Production,2008-12,
BE,Production,2008-12,
BG,Production,2008-12,
CY,Production,2008-12,
CZ,Production,2008-12,
DE,Production,2008-12,
DK,Production,2008-12,
EE,Production,2008-12,
EL,Production,2008-12,
ES,Production,2008-12,
EU27_2020,Production,2008-12,
FI,Production,2008-12,
FR,Production,2008-12,
HR,Production,2008-12,
HU,Production,2008-12,
IE,Production,2008-12,
IS,Production,2008-12,
IT,Production,2008-12,
LT,Production,2008-12,
LU,Production,2008-12,
LV,Production,2008-12,
ME,Production,2008-12,
MK,Production,2008-12,
MT,Production,2008-12,
NL,Production,2008-12,
NO,Production,2008-12,
PL,Production,2008-12,
PT,Production,2008-12,
RO,Production,2008-12,
RS,Production,2008-12,
SE,Production,2008-12,
SI,Production,2008-12,
SK,Production,2008-12,
TR,Production,2008-12,
UK,Production,2008-12,
XK,Production,2008-12,
AL,Consumption,2009-01,
AT,Consumption,2009-01,6083.0
BA,Consumption,2009-01,
BE,Consumption,2009-01,7968.0
BG,Consumption,2009-01,3627.0
CY,Consumption,2009-01,408.0
CZ,Consumption,2009-01,6292.0
DE,Consumption,2009-01,45905.0
DK,Consumption,2009-01,3414.0
EE,Consumption,2009-01,857.0
EL,Consumption,2009-01,4992.0
ES,Consumption,2009-01,24138.0
EU27_2020,Consumption,2009-01,
FI,Consumption,2009-01,8183.0
FR,Consumption,2009-01,54706.0
HR,Consumption,2009-01,
HU,Consumption,2009-01,3600.0
IE,Consumption,2009-01,2613.0
IS,Consumption,2009-01,
IT,Consumption,2009-01,27374.0
LT,Consumption,2009-01,912.0
LU,Consumption,2009-01,566.0
LV,Consumption,2009-01,722.0
ME,Consumption,2009-01,
MK,Consumption,2009-01,
MT,Consumption,2009-01,166.0
NL,Consumption,2009-01,10768.0
NO,Consumption,2009-01,13095.0
PL,Consumption,2009-01,12625.0
PT,Consumption,2009-01,3603.0
RO,Consumption,2009-01,4697.0
RS,Consumption,2009-01,
SE,Consumption,2009-01,14580.0
SI,Consumption,2009-01,1131.0
SK,Consumption,2009-01,2399.0
TR,Consumption,2009-01,
UK,Consumption,2009-01,35712.0
XK,Consumption,2009-01,
AL,Imports,2009-01,
AT,Imports,2009-01,2494.0
BA,Imports,2009-01,
BE,Imports,2009-01,1071.0
BG,Imports,2009-01,333.0
CY,Imports,2009-01,0.0
CZ,Imports,2009-01,1074.0
DE,Imports,2009-01,3741.0
DK,Imports,2009-01,883.0
EE,Imports,2009-01,176.0
EL,Imports,2009-01,581.0
ES,Imports,2009-01,470.0
EU27_2020,Imports,2009-01,
FI,Imports,2009-01,1311.0
FR,Imports,2009-01,1569.0
HR,Imports,2009-01,
HU,Imports,2009-01,958.0
IE,Imports,2009-01,44.0
IS,Imports,2009-01,
IT,Imports,2009-01,4026.0
LT,Imports,2009-01,403.0
LU,Imports,2009-01,549.0
LV,Imports,2009-01,497.0
ME,Imports,2009-01,
MK,Imports,2009-01,
MT,Imports,2009-01,0.0
NL,Imports,2009-01,1630.0
NO,Imports,2009-01,544.0
PL,Imports,2009-01,891.0
PT,Imports,2009-01,836.0
RO,Imports,2009-01,144.0
RS,Imports,2009-01,
SE,Imports,2009-01,1034.0
SI,Imports,2009-01,606.0
SK,Imports,2009-01,904.0
TR,Imports,2009-01,
UK,Imports,2009-01,458.0
XK,Imports,2009-01,
AL,Production,2009-01,
AT,Production,2009-01,
BA,Production,2009-01,
BE,Production,2009-01,
BG,Production,2009-01,
CY,Production,2009-01,
CZ,Production,2009-01,
DE,Production,2009-01,
DK,Production,2009-01,
EE,Production,2009-01,
EL,Production,2009-01,
ES,Production,2009-01,
EU27_2020,Production,2009-01,
FI,Production,2009-01,
FR,Production,2009-01,
HR,Production,2009-01,
HU,Production,2009-01,
IE,Production,2009-01,
IS,Production,2009-01,
IT,Production,2009-01,
LT,Production,2009-01,
LU,Production,2009-01,
LV,Production,2009-01,
ME,Production,2009-01,
MK,Production,2009-01,
MT,Production,2009-01,
NL,Production,2009-01,
NO,Production,2009-01,
PL,Production,2009-01,
PT,Production,2009-01,
RO,Production,2009-01,
RS,Production,2009-01,
SE,Production,2009-01,
SI,Production,2009-01,
SK,Production,2009-01,
TR,Production,2009-01,
UK,Production,2009-01,
XK,Production,2009-01,
AL,Consumption,2009-02,
AT,Consumption,2009-02,5474.0
BA,Consumption,2009-02,
BE,Consumption,2009-02,7116.0
BG,Consumption,2009-02,3098.0
CY,Consumption,2009-02,361.0
CZ,Consumption,2009-02,5560.0
DE,Consumption,2009-02,41191.0
DK,Consumption,2009-02,3046.0
EE,Consumption,2009-02,765.0
EL,Consumption,2009-02,4522.0
ES,Consumption,2009-02,21027.0
EU27_2020,Consumption,2009-02,
FI,Consumption,2009-02,7464.0
FR,Consumption,2009-02,46460.0
HR,Consumption,2009-02,
HU,Consumption,2009-02,3213.0
IE,Consumption,2009-02,2315.0
IS,Consumption,2009-02,
IT,Consumption,2009-02,25445.0
LT,Consumption,2009-02,821.0
LU,Consumption,2009-02,502.0
LV,Consumption,2009-02,639.0
ME,Consumption,2009-02,
MK,Consumption,2009-02,
MT,Consumption,2009-02,154.0
NL,Consumption,2009-02,9681.0
NO,Consumption,2009-02,12106.0
PL,Consumption,2009-02,11176.0
PT,Consumption,2009-02,3050.0
RO,Consumption,2009-02,4249.0
RS,Consumption,2009-02,
SE,Consumption,2009-02,13430.0
SI,Consumption,2009-02,1019.0
SK,Consumption,2009-02,2209.0
TR,Consumption,2009-02,
UK,Consumption,2009-02,31577.0
XK,Consumption,2009-02,
AL,Imports,2009-02,
AT,Imports,2009-02,2178.0
BA,Imports,2009-02,
BE,Imports,2009-02,890.0
BG,Imports,2009-02,285.0
CY,Imports,2009-02,0.0
CZ,Imports,2009-02,748.0
DE,Imports,2009-02,3781.0
DK,Imports,2009-02,760.0
EE,Imports,2009-02,161.0
EL,Imports,2009-02,592.0
ES,Imports,2009-02,525.0
EU27_2020,Imports,2009-02,
FI,Imports,2009-02,1181.0
FR,Imports,2009-02,983.0
HR,Imports,2009-02,
HU,Imports,2009-02,798.0
IE,Imports,2009-02,58.0
IS,Imports,2009-02,
IT,Imports,2009-02,4234.0
LT,Imports,2009-02,315.0
LU,Imports,2009-02,493.0
LV,Imports,2009-02,345.0
ME,Imports,2009-02,
MK,Imports,2009-02,
MT,Imports,2009-02,0.0
NL,Imports,2009-02,1398.0
NO,Imports,2009-02,683.0
PL,Imports,2009-02,654.0
PT,Imports,2009-02,485.0
RO,Imports,2009-02,87.0
RS,Imports,2009-02,
SE,Imports,2009-02,804.0
SI,Imports,2009-02,529.0
SK,Imports,2009-02,688.0
TR,Imports,2009-02,
UK,Imports,2009-02,421.0
XK,Imports,2009-02,
AL,Production,2009-02,
AT,Production,2009-02,
BA,Production,2009-02,
BE,Production,2009-02,
BG,Production,2009-02,
CY,Production,2009-02,
CZ,Production,2009-02,
DE,Production,2009-02,
DK,Production,2009-02,
EE,Production,2009-02,
EL,Production,2009-02,
ES,Production,2009-02,
EU27_2020,Production,2009-02,
FI,Production,2009-02,
FR,Production,2009-02,
HR,Production,2009-02,
HU,Production,2009-02,
IE,Production,2009-02,
IS,Production,2009-02,
IT,Production,2009-02,
LT,Production,2009-02,
LU,Production,2009-02,
LV,Production,2009-02,
ME,Production,2009-02,
MK,Production,2009-02,
MT,Production,2009-02,
NL,Production,2009-02,
NO,Production,2009-02,
PL,Production,2009-02,
PT,Production,2009-02,
RO,Production,2009-02,
RS,Production,2009-02,
SE,Production,2009-02,
SI,Production,2009-02,
SK,Production,2009-02,
TR,Production,2009-02,
UK,Production,2009-02,
XK,Production,2009-02,
AL,Consumption,2009-03,
AT,Consumption,2009-03,5719.0
BA,Consumption,2009-03,
BE,Consumption,2009-03,7189.0
BG,Consumption,2009-03,3122.0
CY,Consumption,2009-03,369.0
CZ,Consumption,2009-03,5715.0
DE,Consumption,2009-03,42293.0
DK,Consumption,2009-03,3135.0
EE,Consumption,2009-03,775.0
EL,Consumption,2009-03,4692.0
ES,Consumption,2009-03,21798.0
EU27_2020,Consumption,2009-03,
FI,Consumption,2009-03,7624.0
FR,Consumption,2009-03,44416.0
HR,Consumption,2009-03,
HU,Consumption,2009-03,3392.0
IE,Consumption,2009-03,2372.0
IS,Consumption,2009-03,
IT,Consumption,2009-03,26586.0
LT,Consumption,2009-03,827.0
LU,Consumption,2009-03,504.0
LV,Consumption,2009-03,643.0
ME,Consumption,2009-03,
MK,Consumption,2009-03,
MT,Consumption,2009-03,160.0
NL,Consumption,2009-03,10058.0
NO,Consumption,2009-03,11710.0
PL,Consumption,2009-03,11742.0
PT,Consumption,2009-03,2891.0
RO,Consumption,2009-03,4388.0
RS,Consumption,2009-03,
SE,Consumption,2009-03,13329.0
SI,Consumption,2009-03,1064.0
SK,Consumption,2009-03,2264.0
TR,Consumption,2009-03,
UK,Consumption,2009-03,32227.0
XK,Consumption,2009-03,
AL,Imports,2009-03,
AT,Imports,2009-03,1844.0
BA,Imports,2009-03,
BE,Imports,2009-03,757.0
BG,Imports,2009-03,356.0
CY,Imports,2009-03,0.0
CZ,Imports,2009-03,682.0
DE,Imports,2009-03,3953.0
DK,Imports,2009-03,861.0
EE,Imports,2009-03,180.0
EL,Imports,2009-03,753.0
ES,Imports,2009-03,722.0
EU27_2020,Imports,2009-03,
FI,Imports,2009-03,1289.0
FR,Imports,2009-03,826.0
HR,Imports,2009-03,
HU,Imports,2009-03,1166.0
IE,Imports,2009-03,90.0
IS,Imports,2009-03,
IT,Imports,2009-03,4758.0
LT,Imports,2009-03,317.0
LU,Imports,2009-03,487.0
LV,Imports,2009-03,367.0
ME,Imports,2009-03,
MK,Imports,2009-03,
MT,Imports,2009-03,0.0
NL,Imports,2009-03,1290.0
NO,Imports,2009-03,603.0
PL,Imports,2009-03,459.0
PT,Imports,2009-03,557.0
RO,Imports,2009-03,88.0
RS,Imports,2009-03,
SE,Imports,2009-03,939.0
SI,Imports,2009-03,550.0
SK,Imports,2009-03,773.0
TR,Imports,2009-03,
UK,Imports,2009-03,522.0
XK,Imports,2009-03,
AL,Production,2009-03,
AT,Production,2009-03,
BA,Production,2009-03,
BE,Production,2009-03,
BG,Production,2009-03,
CY,Production,2009-03,
CZ,Production,2009-03,
DE,Production,2009-03,
DK,Production,2009-03,
EE,Production,2009-03,
EL,Production,2009-03,
ES,Production,2009-03,
EU27_2020,Production,2009-03,
FI,Production,2009-03,
FR,Production,2009-03,
HR,Production,2009-03,
HU,Production,2009-03,
IE,Production,2009-03,
IS,Production,2009-03,
IT,Production,2009-03,
LT,Production,2009-03,
LU,Production,2009-03,
LV,Production,2009-03,
ME,Production,2009-03,
MK,Production,2009-03,
MT,Production,2009-03,
NL,Production,2009-03,
NO,Production,2009-03,
PL,Production,2009-03,
PT,Production,2009-03,
RO,Production,2009-03,
RS,Production,2009-03,
SE,Production,2009-03,
SI,Production,2009-03,
SK,Production,2009-03,
TR,Production,2009-03,
UK,Production,2009-03,
XK,Production,2009-03,
AL,Consumption,2009-04,
AT,Consumption,2009-04,4883.0
BA,Consumption,2009-04,
BE,Consumption,2009-04,6422.0
BG,Consumption,2009-04,2436.0
CY,Consumption,2009-04,303.0
CZ,Consumption,2009-04,4625.0
DE,Consumption,2009-04,37376.0
DK,Consumption,2009-04,2668.0
EE,Consumption,2009-04,643.0
EL,Consumption,2009-04,4133.0
ES,Consumption,2009-04,19570.0
EU27_2020,Consumption,2009-04,
FI,Consumption,2009-04,6427.0
FR,Consumption,2009-04,37192.0
HR,Consumption,2009-04,
HU,Consumption,2009-04,2942.0
IE,Consumption,2009-04,2148.0
IS,Consumption,2009-04,
IT,Consumption,2009-04,24124.0
LT,Consumption,2009-04,726.0
LU,Consumption,2009-04,493.0
LV,Consumption,2009-04,553.0
ME,Consumption,2009-04,
MK,Consumption,2009-04,
MT,Consumption,2009-04,148.0
NL,Consumption,2009-04,8792.0
NO,Consumption,2009-04,9142.0
PL,Consumption,2009-04,10216.0
PT,Consumption,2009-04,3341.0
RO,Consumption,2009-04,3750.0
RS,Consumption,2009-04,
SE,Consumption,2009-04,10542.0
SI,Consumption,2009-04,915.0
SK,Consumption,2009-04,1856.0
TR,Consumption,2009-04,
UK,Consumption,2009-04,27962.0
XK,Consumption,2009-04,
AL,Imports,2009-04,
AT,Imports,2009-04,1115.0
BA,Imports,2009-04,
BE,Imports,2009-04,713.0
BG,Imports,2009-04,218.0
CY,Imports,2009-04,0.0
CZ,Imports,2009-04,424.0
DE,Imports,2009-04,3595.0
DK,Imports,2009-04,1049.0
EE,Imports,2009-04,261.0
EL,Imports,2009-04,550.0
ES,Imports,2009-04,653.0
EU27_2020,Imports,2009-04,
FI,Imports,2009-04,1296.0
FR,Imports,2009-04,1033.0
HR,Imports,2009-04,
HU,Imports,2009-04,711.0
IE,Imports,2009-04,87.0
IS,Imports,2009-04,
IT,Imports,2009-04,4087.0
LT,Imports,2009-04,494.0
LU,Imports,2009-04,465.0
LV,Imports,2009-04,251.0
ME,Imports,2009-04,
MK,Imports,2009-04,
MT,Imports,2009-04,0.0
NL,Imports,2009-04,1460.0
NO,Imports,2009-04,666.0
PL,Imports,2009-04,241.0
PT,Imports,2009-04,743.0
RO,Imports,2009-04,27.0
RS,Imports,2009-04,
SE,Imports,2009-04,968.0
