geo\TIME_PERIOD,indic,Date,Value
HU,IS-IEL-GWH,2008-06,802.0
IE,IS-IEL-GWH,2008-06,31.0
IS,IS-IEL-GWH,2008-06,
IT,IS-IEL-GWH,2008-06,3010.0
LT,IS-IEL-GWH,2008-06,456.0
LU,IS-IEL-GWH,2008-06,611.0
LV,IS-IEL-GWH,2008-06,379.0
ME,IS-IEL-GWH,2008-06,
MK,IS-IEL-GWH,2008-06,
MT,IS-IEL-GWH,2008-06,
NL,IS-IEL-GWH,2008-06,2265.0
NO,IS-IEL-GWH,2008-06,119.0
PL,IS-IEL-GWH,2008-06,449.0
PT,IS-IEL-GWH,2008-06,871.0
RO,IS-IEL-GWH,2008-06,78.0
RS,IS-IEL-GWH,2008-06,
SE,IS-IEL-GWH,2008-06,1089.0
SI,IS-IEL-GWH,2008-06,364.0
SK,IS-IEL-GWH,2008-06,466.0
TR,IS-IEL-GWH,2008-06,
UK,IS-IEL-GWH,2008-06,1287.0
XK,IS-IEL-GWH,2008-06,
AL,IS-IEL-GWH,2008-07,
AT,IS-IEL-GWH,2008-07,770.0
BA,IS-IEL-GWH,2008-07,
BE,IS-IEL-GWH,2008-07,1034.0
BG,IS-IEL-GWH,2008-07,227.0
CY,IS-IEL-GWH,2008-07,0.0
CZ,IS-IEL-GWH,2008-07,751.0
DE,IS-IEL-GWH,2008-07,4466.0
DK,IS-IEL-GWH,2008-07,1555.0
EE,IS-IEL-GWH,2008-07,157.0
EL,IS-IEL-GWH,2008-07,394.0
ES,IS-IEL-GWH,2008-07,505.0
EU27_2020,IS-IEL-GWH,2008-07,
FI,IS-IEL-GWH,2008-07,1210.0
FR,IS-IEL-GWH,2008-07,643.0
HR,IS-IEL-GWH,2008-07,
HU,IS-IEL-GWH,2008-07,1001.0
IE,IS-IEL-GWH,2008-07,59.0
IS,IS-IEL-GWH,2008-07,
IT,IS-IEL-GWH,2008-07,3818.0
LT,IS-IEL-GWH,2008-07,424.0
LU,IS-IEL-GWH,2008-07,635.0
LV,IS-IEL-GWH,2008-07,465.0
ME,IS-IEL-GWH,2008-07,
MK,IS-IEL-GWH,2008-07,
MT,IS-IEL-GWH,2008-07,
NL,IS-IEL-GWH,2008-07,2131.0
NO,IS-IEL-GWH,2008-07,109.0
PL,IS-IEL-GWH,2008-07,702.0
PT,IS-IEL-GWH,2008-07,810.0
RO,IS-IEL-GWH,2008-07,92.0
RS,IS-IEL-GWH,2008-07,
SE,IS-IEL-GWH,2008-07,1168.0
SI,IS-IEL-GWH,2008-07,409.0
SK,IS-IEL-GWH,2008-07,559.0
TR,IS-IEL-GWH,2008-07,
UK,IS-IEL-GWH,2008-07,1381.0
XK,IS-IEL-GWH,2008-07,
AL,IS-IEL-GWH,2008-08,
AT,IS-IEL-GWH,2008-08,826.0
BA,IS-IEL-GWH,2008-08,
BE,IS-IEL-GWH,2008-08,1495.0
BG,IS-IEL-GWH,2008-08,284.0
CY,IS-IEL-GWH,2008-08,0.0
CZ,IS-IEL-GWH,2008-08,592.0
DE,IS-IEL-GWH,2008-08,3877.0
DK,IS-IEL-GWH,2008-08,1252.0
EE,IS-IEL-GWH,2008-08,6.0
EL,IS-IEL-GWH,2008-08,374.0
ES,IS-IEL-GWH,2008-08,501.0
EU27_2020,IS-IEL-GWH,2008-08,
FI,IS-IEL-GWH,2008-08,1335.0
FR,IS-IEL-GWH,2008-08,509.0
HR,IS-IEL-GWH,2008-08,
HU,IS-IEL-GWH,2008-08,900.0
IE,IS-IEL-GWH,2008-08,59.0
IS,IS-IEL-GWH,2008-08,
IT,IS-IEL-GWH,2008-08,2844.0
LT,IS-IEL-GWH,2008-08,790.0
LU,IS-IEL-GWH,2008-08,525.0
LV,IS-IEL-GWH,2008-08,444.0
ME,IS-IEL-GWH,2008-08,
MK,IS-IEL-GWH,2008-08,
MT,IS-IEL-GWH,2008-08,
NL,IS-IEL-GWH,2008-08,2333.0
NO,IS-IEL-GWH,2008-08,129.0
PL,IS-IEL-GWH,2008-08,532.0
PT,IS-IEL-GWH,2008-08,711.0
RO,IS-IEL-GWH,2008-08,93.0
RS,IS-IEL-GWH,2008-08,
SE,IS-IEL-GWH,2008-08,1194.0
SI,IS-IEL-GWH,2008-08,403.0
SK,IS-IEL-GWH,2008-08,494.0
TR,IS-IEL-GWH,2008-08,
UK,IS-IEL-GWH,2008-08,1289.0
XK,IS-IEL-GWH,2008-08,
AL,IS-IEL-GWH,2008-09,
AT,IS-IEL-GWH,2008-09,1223.0
BA,IS-IEL-GWH,2008-09,
BE,IS-IEL-GWH,2008-09,1248.0
BG,IS-IEL-GWH,2008-09,191.0
CY,IS-IEL-GWH,2008-09,0.0
CZ,IS-IEL-GWH,2008-09,483.0
DE,IS-IEL-GWH,2008-09,3355.0
DK,IS-IEL-GWH,2008-09,1263.0
EE,IS-IEL-GWH,2008-09,10.0
EL,IS-IEL-GWH,2008-09,282.0
ES,IS-IEL-GWH,2008-09,416.0
EU27_2020,IS-IEL-GWH,2008-09,
FI,IS-IEL-GWH,2008-09,1235.0
FR,IS-IEL-GWH,2008-09,878.0
HR,IS-IEL-GWH,2008-09,
HU,IS-IEL-GWH,2008-09,888.0
IE,IS-IEL-GWH,2008-09,58.0
IS,IS-IEL-GWH,2008-09,
IT,IS-IEL-GWH,2008-09,3069.0
LT,IS-IEL-GWH,2008-09,724.0
LU,IS-IEL-GWH,2008-09,529.0
LV,IS-IEL-GWH,2008-09,481.0
ME,IS-IEL-GWH,2008-09,
MK,IS-IEL-GWH,2008-09,
MT,IS-IEL-GWH,2008-09,
NL,IS-IEL-GWH,2008-09,1881.0
NO,IS-IEL-GWH,2008-09,194.0
PL,IS-IEL-GWH,2008-09,582.0
PT,IS-IEL-GWH,2008-09,758.0
RO,IS-IEL-GWH,2008-09,85.0
RS,IS-IEL-GWH,2008-09,
SE,IS-IEL-GWH,2008-09,1068.0
SI,IS-IEL-GWH,2008-09,526.0
SK,IS-IEL-GWH,2008-09,812.0
TR,IS-IEL-GWH,2008-09,
UK,IS-IEL-GWH,2008-09,1134.0
XK,IS-IEL-GWH,2008-09,
AL,IS-IEL-GWH,2008-10,
AT,IS-IEL-GWH,2008-10,1777.0
BA,IS-IEL-GWH,2008-10,
BE,IS-IEL-GWH,2008-10,1186.0
BG,IS-IEL-GWH,2008-10,175.0
CY,IS-IEL-GWH,2008-10,0.0
CZ,IS-IEL-GWH,2008-10,772.0
DE,IS-IEL-GWH,2008-10,2894.0
DK,IS-IEL-GWH,2008-10,959.0
EE,IS-IEL-GWH,2008-10,99.0
EL,IS-IEL-GWH,2008-10,186.0
ES,IS-IEL-GWH,2008-10,284.0
EU27_2020,IS-IEL-GWH,2008-10,
FI,IS-IEL-GWH,2008-10,1232.0
FR,IS-IEL-GWH,2008-10,1578.0
HR,IS-IEL-GWH,2008-10,
HU,IS-IEL-GWH,2008-10,1013.0
IE,IS-IEL-GWH,2008-10,14.0
IS,IS-IEL-GWH,2008-10,
IT,IS-IEL-GWH,2008-10,3094.0
LT,IS-IEL-GWH,2008-10,437.0
LU,IS-IEL-GWH,2008-10,533.0
LV,IS-IEL-GWH,2008-10,458.0
ME,IS-IEL-GWH,2008-10,
MK,IS-IEL-GWH,2008-10,
MT,IS-IEL-GWH,2008-10,
NL,IS-IEL-GWH,2008-10,1563.0
NO,IS-IEL-GWH,2008-10,299.0
PL,IS-IEL-GWH,2008-10,781.0
PT,IS-IEL-GWH,2008-10,834.0
RO,IS-IEL-GWH,2008-10,63.0
RS,IS-IEL-GWH,2008-10,
SE,IS-IEL-GWH,2008-10,1094.0
SI,IS-IEL-GWH,2008-10,586.0
SK,IS-IEL-GWH,2008-10,1069.0
TR,IS-IEL-GWH,2008-10,
UK,IS-IEL-GWH,2008-10,762.0
XK,IS-IEL-GWH,2008-10,
AL,IS-IEL-GWH,2008-11,
AT,IS-IEL-GWH,2008-11,2078.0
BA,IS-IEL-GWH,2008-11,
BE,IS-IEL-GWH,2008-11,1081.0
BG,IS-IEL-GWH,2008-11,127.0
CY,IS-IEL-GWH,2008-11,0.0
CZ,IS-IEL-GWH,2008-11,895.0
DE,IS-IEL-GWH,2008-11,3066.0
DK,IS-IEL-GWH,2008-11,723.0
EE,IS-IEL-GWH,2008-11,163.0
EL,IS-IEL-GWH,2008-11,256.0
ES,IS-IEL-GWH,2008-11,589.0
EU27_2020,IS-IEL-GWH,2008-11,
FI,IS-IEL-GWH,2008-11,1260.0
FR,IS-IEL-GWH,2008-11,940.0
HR,IS-IEL-GWH,2008-11,
HU,IS-IEL-GWH,2008-11,866.0
IE,IS-IEL-GWH,2008-11,9.0
IS,IS-IEL-GWH,2008-11,
IT,IS-IEL-GWH,2008-11,3855.0
LT,IS-IEL-GWH,2008-11,344.0
LU,IS-IEL-GWH,2008-11,487.0
LV,IS-IEL-GWH,2008-11,399.0
ME,IS-IEL-GWH,2008-11,
MK,IS-IEL-GWH,2008-11,
MT,IS-IEL-GWH,2008-11,
NL,IS-IEL-GWH,2008-11,1738.0
NO,IS-IEL-GWH,2008-11,426.0
PL,IS-IEL-GWH,2008-11,703.0
PT,IS-IEL-GWH,2008-11,1045.0
RO,IS-IEL-GWH,2008-11,69.0
RS,IS-IEL-GWH,2008-11,
SE,IS-IEL-GWH,2008-11,1888.0
SI,IS-IEL-GWH,2008-11,563.0
SK,IS-IEL-GWH,2008-11,594.0
TR,IS-IEL-GWH,2008-11,
UK,IS-IEL-GWH,2008-11,753.0
XK,IS-IEL-GWH,2008-11,
AL,IS-IEL-GWH,2008-12,
AT,IS-IEL-GWH,2008-12,2299.0
BA,IS-IEL-GWH,2008-12,
BE,IS-IEL-GWH,2008-12,867.0
BG,IS-IEL-GWH,2008-12,292.0
CY,IS-IEL-GWH,2008-12,0.0
CZ,IS-IEL-GWH,2008-12,770.0
DE,IS-IEL-GWH,2008-12,3399.0
DK,IS-IEL-GWH,2008-12,830.0
EE,IS-IEL-GWH,2008-12,181.0
EL,IS-IEL-GWH,2008-12,194.0
ES,IS-IEL-GWH,2008-12,679.0
EU27_2020,IS-IEL-GWH,2008-12,
