geo\TIME_PERIOD,indic,Date,Value
XK,IS-PEL-GWH,2008-10,
AL,IS-PEL-GWH,2008-11,
AT,IS-PEL-GWH,2008-11,
BA,IS-PEL-GWH,2008-11,
BE,IS-PEL-GWH,2008-11,
BG,IS-PEL-GWH,2008-11,
CY,IS-PEL-GWH,2008-11,
CZ,IS-PEL-GWH,2008-11,
DE,IS-PEL-GWH,2008-11,
DK,IS-PEL-GWH,2008-11,
EE,IS-PEL-GWH,2008-11,
EL,IS-PEL-GWH,2008-11,
ES,IS-PEL-GWH,2008-11,
EU27_2020,IS-PEL-GWH,2008-11,
FI,IS-PEL-GWH,2008-11,
FR,IS-PEL-GWH,2008-11,
HR,IS-PEL-GWH,2008-11,
HU,IS-PEL-GWH,2008-11,
IE,IS-PEL-GWH,2008-11,
IS,IS-PEL-GWH,2008-11,
IT,IS-PEL-GWH,2008-11,
LT,IS-PEL-GWH,2008-11,
LU,IS-PEL-GWH,2008-11,
LV,IS-PEL-GWH,2008-11,
ME,IS-PEL-GWH,2008-11,
MK,IS-PEL-GWH,2008-11,
MT,IS-PEL-GWH,2008-11,
NL,IS-PEL-GWH,2008-11,
NO,IS-PEL-GWH,2008-11,
PL,IS-PEL-GWH,2008-11,
PT,IS-PEL-GWH,2008-11,
RO,IS-PEL-GWH,2008-11,
RS,IS-PEL-GWH,2008-11,
SE,IS-PEL-GWH,2008-11,
SI,IS-PEL-GWH,2008-11,
SK,IS-PEL-GWH,2008-11,
TR,IS-PEL-GWH,2008-11,
UK,IS-PEL-GWH,2008-11,
XK,IS-PEL-GWH,2008-11,
AL,IS-PEL-GWH,2008-12,
AT,IS-PEL-GWH,2008-12,
BA,IS-PEL-GWH,2008-12,
BE,IS-PEL-GWH,2008-12,
BG,IS-PEL-GWH,2008-12,
CY,IS-PEL-GWH,2008-12,
CZ,IS-PEL-GWH,2008-12,
DE,IS-PEL-GWH,2008-12,
DK,IS-PEL-GWH,2008-12,
EE,IS-PEL-GWH,2008-12,
EL,IS-PEL-GWH,2008-12,
ES,IS-PEL-GWH,2008-12,
EU27_2020,IS-PEL-GWH,2008-12,
FI,IS-PEL-GWH,2008-12,
FR,IS-PEL-GWH,2008-12,
HR,IS-PEL-GWH,2008-12,
HU,IS-PEL-GWH,2008-12,
IE,IS-PEL-GWH,2008-12,
IS,IS-PEL-GWH,2008-12,
IT,IS-PEL-GWH,2008-12,
LT,IS-PEL-GWH,2008-12,
LU,IS-PEL-GWH,2008-12,
LV,IS-PEL-GWH,2008-12,
ME,IS-PEL-GWH,2008-12,
MK,IS-PEL-GWH,2008-12,
MT,IS-PEL-GWH,2008-12,
NL,IS-PEL-GWH,2008-12,
NO,IS-PEL-GWH,2008-12,
PL,IS-PEL-GWH,2008-12,
PT,IS-PEL-GWH,2008-12,
RO,IS-PEL-GWH,2008-12,
RS,IS-PEL-GWH,2008-12,
SE,IS-PEL-GWH,2008-12,
SI,IS-PEL-GWH,2008-12,
SK,IS-PEL-GWH,2008-12,
TR,IS-PEL-GWH,2008-12,
UK,IS-PEL-GWH,2008-12,
XK,IS-PEL-GWH,2008-12,
AL,IS-PEL-GWH,2009-01,
AT,IS-PEL-GWH,2009-01,
BA,IS-PEL-GWH,2009-01,
BE,IS-PEL-GWH,2009-01,
BG,IS-PEL-GWH,2009-01,
CY,IS-PEL-GWH,2009-01,
CZ,IS-PEL-GWH,2009-01,
DE,IS-PEL-GWH,2009-01,
DK,IS-PEL-GWH,2009-01,
EE,IS-PEL-GWH,2009-01,
EL,IS-PEL-GWH,2009-01,
ES,IS-PEL-GWH,2009-01,
EU27_2020,IS-PEL-GWH,2009-01,
FI,IS-PEL-GWH,2009-01,
FR,IS-PEL-GWH,2009-01,
HR,IS-PEL-GWH,2009-01,
HU,IS-PEL-GWH,2009-01,
IE,IS-PEL-GWH,2009-01,
IS,IS-PEL-GWH,2009-01,
IT,IS-PEL-GWH,2009-01,
LT,IS-PEL-GWH,2009-01,
LU,IS-PEL-GWH,2009-01,
LV,IS-PEL-GWH,2009-01,
ME,IS-PEL-GWH,2009-01,
MK,IS-PEL-GWH,2009-01,
MT,IS-PEL-GWH,2009-01,
NL,IS-PEL-GWH,2009-01,
NO,IS-PEL-GWH,2009-01,
PL,IS-PEL-GWH,2009-01,
PT,IS-PEL-GWH,2009-01,
RO,IS-PEL-GWH,2009-01,
RS,IS-PEL-GWH,2009-01,
SE,IS-PEL-GWH,2009-01,
SI,IS-PEL-GWH,2009-01,
SK,IS-PEL-GWH,2009-01,
TR,IS-PEL-GWH,2009-01,
UK,IS-PEL-GWH,2009-01,
XK,IS-PEL-GWH,2009-01,
AL,IS-PEL-GWH,2009-02,
AT,IS-PEL-GWH,2009-02,
BA,IS-PEL-GWH,2009-02,
BE,IS-PEL-GWH,2009-02,
BG,IS-PEL-GWH,2009-02,
CY,IS-PEL-GWH,2009-02,
CZ,IS-PEL-GWH,2009-02,
DE,IS-PEL-GWH,2009-02,
DK,IS-PEL-GWH,2009-02,
EE,IS-PEL-GWH,2009-02,
EL,IS-PEL-GWH,2009-02,
ES,IS-PEL-GWH,2009-02,
EU27_2020,IS-PEL-GWH,2009-02,
FI,IS-PEL-GWH,2009-02,
FR,IS-PEL-GWH,2009-02,
HR,IS-PEL-GWH,2009-02,
HU,IS-PEL-GWH,2009-02,
IE,IS-PEL-GWH,2009-02,
IS,IS-PEL-GWH,2009-02,
IT,IS-PEL-GWH,2009-02,
LT,IS-PEL-GWH,2009-02,
LU,IS-PEL-GWH,2009-02,
LV,IS-PEL-GWH,2009-02,
ME,IS-PEL-GWH,2009-02,
MK,IS-PEL-GWH,2009-02,
MT,IS-PEL-GWH,2009-02,
NL,IS-PEL-GWH,2009-02,
NO,IS-PEL-GWH,2009-02,
PL,IS-PEL-GWH,2009-02,
PT,IS-PEL-GWH,2009-02,
RO,IS-PEL-GWH,2009-02,
RS,IS-PEL-GWH,2009-02,
SE,IS-PEL-GWH,2009-02,
SI,IS-PEL-GWH,2009-02,
SK,IS-PEL-GWH,2009-02,
TR,IS-PEL-GWH,2009-02,
UK,IS-PEL-GWH,2009-02,
XK,IS-PEL-GWH,2009-02,
AL,IS-PEL-GWH,2009-03,
AT,IS-PEL-GWH,2009-03,
BA,IS-PEL-GWH,2009-03,
BE,IS-PEL-GWH,2009-03,
BG,IS-PEL-GWH,2009-03,
CY,IS-PEL-GWH,2009-03,
CZ,IS-PEL-GWH,2009-03,
DE,IS-PEL-GWH,2009-03,
DK,IS-PEL-GWH,2009-03,
EE,IS-PEL-GWH,2009-03,
EL,IS-PEL-GWH,2009-03,
ES,IS-PEL-GWH,2009-03,
EU27_2020,IS-PEL-GWH,2009-03,
FI,IS-PEL-GWH,2009-03,
FR,IS-PEL-GWH,2009-03,
HR,IS-PEL-GWH,2009-03,
HU,IS-PEL-GWH,2009-03,
IE,IS-PEL-GWH,2009-03,
IS,IS-PEL-GWH,2009-03,
IT,IS-PEL-GWH,2009-03,
LT,IS-PEL-GWH,2009-03,
LU,IS-PEL-GWH,2009-03,
LV,IS-PEL-GWH,2009-03,
ME,IS-PEL-GWH,2009-03,
MK,IS-PEL-GWH,2009-03,
MT,IS-PEL-GWH,2009-03,
NL,IS-PEL-GWH,2009-03,
NO,IS-PEL-GWH,2009-03,
PL,IS-PEL-GWH,2009-03,
PT,IS-PEL-GWH,2009-03,
RO,IS-PEL-GWH,2009-03,
RS,IS-PEL-GWH,2009-03,
SE,IS-PEL-GWH,2009-03,
SI,IS-PEL-GWH,2009-03,
SK,IS-PEL-GWH,2009-03,
TR,IS-PEL-GWH,2009-03,
UK,IS-PEL-GWH,2009-03,
XK,IS-PEL-GWH,2009-03,
AL,IS-PEL-GWH,2009-04,
AT,IS-PEL-GWH,2009-04,
BA,IS-PEL-GWH,2009-04,
BE,IS-PEL-GWH,2009-04,
BG,IS-PEL-GWH,2009-04,
CY,IS-PEL-GWH,2009-04,
CZ,IS-PEL-GWH,2009-04,
DE,IS-PEL-GWH,2009-04,
DK,IS-PEL-GWH,2009-04,
EE,IS-PEL-GWH,2009-04,
EL,IS-PEL-GWH,2009-04,
ES,IS-PEL-GWH,2009-04,
EU27_2020,IS-PEL-GWH,2009-04,
FI,IS-PEL-GWH,2009-04,
FR,IS-PEL-GWH,2009-04,
HR,IS-PEL-GWH,2009-04,
HU,IS-PEL-GWH,2009-04,
IE,IS-PEL-GWH,2009-04,
IS,IS-PEL-GWH,2009-04,
IT,IS-PEL-GWH,2009-04,
LT,IS-PEL-GWH,2009-04,
LU,IS-PEL-GWH,2009-04,
LV,IS-PEL-GWH,2009-04,
ME,IS-PEL-GWH,2009-04,
MK,IS-PEL-GWH,2009-04,
MT,IS-PEL-GWH,2009-04,
NL,IS-PEL-GWH,2009-04,
NO,IS-PEL-GWH,2009-04,
PL,IS-PEL-GWH,2009-04,
PT,IS-PEL-GWH,2009-04,
RO,IS-PEL-GWH,2009-04,
RS,IS-PEL-GWH,2009-04,
SE,IS-PEL-GWH,2009-04,
SI,IS-PEL-GWH,2009-04,
SK,IS-PEL-GWH,2009-04,
TR,IS-PEL-GWH,2009-04,
UK,IS-PEL-GWH,2009-04,
XK,IS-PEL-GWH,2009-04,
AL,IS-PEL-GWH,2009-05,
AT,IS-PEL-GWH,2009-05,
BA,IS-PEL-GWH,2009-05,
BE,IS-PEL-GWH,2009-05,
BG,IS-PEL-GWH,2009-05,
CY,IS-PEL-GWH,2009-05,
CZ,IS-PEL-GWH,2009-05,
DE,IS-PEL-GWH,2009-05,
DK,IS-PEL-GWH,2009-05,
EE,IS-PEL-GWH,2009-05,
EL,IS-PEL-GWH,2009-05,
ES,IS-PEL-GWH,2009-05,
EU27_2020,IS-PEL-GWH,2009-05,
FI,IS-PEL-GWH,2009-05,
FR,IS-PEL-GWH,2009-05,
HR,IS-PEL-GWH,2009-05,
HU,IS-PEL-GWH,2009-05,
IE,IS-PEL-GWH,2009-05,
IS,IS-PEL-GWH,2009-05,
IT,IS-PEL-GWH,2009-05,
LT,IS-PEL-GWH,2009-05,
LU,IS-PEL-GWH,2009-05,
LV,IS-PEL-GWH,2009-05,
ME,IS-PEL-GWH,2009-05,
MK,IS-PEL-GWH,2009-05,
MT,IS-PEL-GWH,2009-05,
NL,IS-PEL-GWH,2009-05,
NO,IS-PEL-GWH,2009-05,
PL,IS-PEL-GWH,2009-05,
PT,IS-PEL-GWH,2009-05,
RO,IS-PEL-GWH,2009-05,
RS,IS-PEL-GWH,2009-05,
SE,IS-PEL-GWH,2009-05,
SI,IS-PEL-GWH,2009-05,
SK,IS-PEL-GWH,2009-05,
TR,IS-PEL-GWH,2009-05,
UK,IS-PEL-GWH,2009-05,
XK,IS-PEL-GWH,2009-05,
AL,IS-PEL-GWH,2009-06,
AT,IS-PEL-GWH,2009-06,
BA,IS-PEL-GWH,2009-06,
BE,IS-PEL-GWH,2009-06,
BG,IS-PEL-GWH,2009-06,
CY,IS-PEL-GWH,2009-06,
CZ,IS-PEL-GWH,2009-06,
DE,IS-PEL-GWH,2009-06,
DK,IS-PEL-GWH,2009-06,
EE,IS-PEL-GWH,2009-06,
EL,IS-PEL-GWH,2009-06,
ES,IS-PEL-GWH,2009-06,
EU27_2020,IS-PEL-GWH,2009-06,
FI,IS-PEL-GWH,2009-06,
FR,IS-PEL-GWH,2009-06,
HR,IS-PEL-GWH,2009-06,
HU,IS-PEL-GWH,2009-06,
IE,IS-PEL-GWH,2009-06,
IS,IS-PEL-GWH,2009-06,
IT,IS-PEL-GWH,2009-06,
LT,IS-PEL-GWH,2009-06,
LU,IS-PEL-GWH,2009-06,
LV,IS-PEL-GWH,2009-06,
ME,IS-PEL-GWH,2009-06,
MK,IS-PEL-GWH,2009-06,
MT,IS-PEL-GWH,2009-06,
NL,IS-PEL-GWH,2009-06,
NO,IS-PEL-GWH,2009-06,
PL,IS-PEL-GWH,2009-06,
PT,IS-PEL-GWH,2009-06,
RO,IS-PEL-GWH,2009-06,
RS,IS-PEL-GWH,2009-06,
SE,IS-PEL-GWH,2009-06,
SI,IS-PEL-GWH,2009-06,
SK,IS-PEL-GWH,2009-06,
TR,IS-PEL-GWH,2009-06,
UK,IS-PEL-GWH,2009-06,
XK,IS-PEL-GWH,2009-06,
AL,IS-PEL-GWH,2009-07,
AT,IS-PEL-GWH,2009-07,
BA,IS-PEL-GWH,2009-07,
BE,IS-PEL-GWH,2009-07,
BG,IS-PEL-GWH,2009-07,
CY,IS-PEL-GWH,2009-07,
CZ,IS-PEL-GWH,2009-07,
DE,IS-PEL-GWH,2009-07,
