geo\TIME_PERIOD,indic,Date,Value
LV,IS-CNG-TJ,2008-07,2811.0
ME,IS-CNG-TJ,2008-07,
MK,IS-CNG-TJ,2008-07,
MT,IS-CNG-TJ,2008-07,0.0
NL,IS-CNG-TJ,2008-07,86332.0
NO,IS-CNG-TJ,2008-07,22207.0
PL,IS-CNG-TJ,2008-07,32909.0
PT,IS-CNG-TJ,2008-07,17765.0
RO,IS-CNG-TJ,2008-07,45567.0
RS,IS-CNG-TJ,2008-07,
SE,IS-CNG-TJ,2008-07,1656.0
SI,IS-CNG-TJ,2008-07,2082.0
SK,IS-CNG-TJ,2008-07,7109.0
TR,IS-CNG-TJ,2008-07,91307.0
UK,IS-CNG-TJ,2008-07,249827.0
XK,IS-CNG-TJ,2008-07,
AL,IS-CNG-TJ,2008-08,
AT,IS-CNG-TJ,2008-08,16502.0
BE,IS-CNG-TJ,2008-08,29829.0
BG,IS-CNG-TJ,2008-08,8440.0
CY,IS-CNG-TJ,2008-08,0.0
CZ,IS-CNG-TJ,2008-08,11648.0
DE,IS-CNG-TJ,2008-08,194556.0
DK,IS-CNG-TJ,2008-08,10692.0
EE,IS-CNG-TJ,2008-08,935.0
EL,IS-CNG-TJ,2008-08,13897.0
ES,IS-CNG-TJ,2008-08,118843.0
EU27_2020,IS-CNG-TJ,2008-08,892583.0
FI,IS-CNG-TJ,2008-08,13292.0
FR,IS-CNG-TJ,2008-08,58067.0
HR,IS-CNG-TJ,2008-08,7587.0
HU,IS-CNG-TJ,2008-08,22404.0
IE,IS-CNG-TJ,2008-08,14890.0
IS,IS-CNG-TJ,2008-08,0.0
IT,IS-CNG-TJ,2008-08,163982.0
LT,IS-CNG-TJ,2008-08,8223.0
LU,IS-CNG-TJ,2008-08,3516.0
LV,IS-CNG-TJ,2008-08,2608.0
ME,IS-CNG-TJ,2008-08,
MK,IS-CNG-TJ,2008-08,
MT,IS-CNG-TJ,2008-08,0.0
NL,IS-CNG-TJ,2008-08,87165.0
NO,IS-CNG-TJ,2008-08,38086.0
PL,IS-CNG-TJ,2008-08,32566.0
PT,IS-CNG-TJ,2008-08,15306.0
RO,IS-CNG-TJ,2008-08,45385.0
RS,IS-CNG-TJ,2008-08,
SE,IS-CNG-TJ,2008-08,2057.0
