lat,lon,time,mean_Tmean_Yearly
31.9,-22.3,1826,--
38.900000000000006,34.9,28124,12.634749
44.2,-1.1999999999999957,10957,14.376189
47.8,4.600000000000001,23376,11.767578
52.400000000000006,33.70000000000001,25202,9.144319
36.7,1.8999999999999986,3652,19.433517
48.2,-11.399999999999999,21915,--
52.7,16.1,34699,11.07179
48.1,18.9,7670,10.175832
59.800000000000004,13.300000000000004,23376,6.7758327
42.3,-15.2,13149,--
70.0,17.6,21915,--
72.2,6.600000000000001,24472,--
62.400000000000006,-21.1,1461,--
31.4,-3.5,31046,21.046478
71.0,26.300000000000004,10592,--
66.9,18.700000000000003,2557,-2.3106492
42.1,11.800000000000004,11688,16.658081
35.8,13.600000000000001,15340,--
72.30000000000001,1.3999999999999986,14975,--
43.7,14.200000000000003,29950,--
37.5,22.500000000000007,4748,13.267797
58.0,-24.8,21915,--
38.5,-3.8999999999999986,23741,16.258635
37.2,-0.6000000000000014,18628,--
64.30000000000001,-11.600000000000001,22280,--
71.30000000000001,-6.199999999999996,20819,--
36.0,-11.200000000000003,27759,--
32.3,-15.100000000000001,8766,--
63.300000000000004,29.300000000000004,29950,5.396833
69.7,14.300000000000004,12784,--
71.7,16.6,4383,--
58.5,-24.7,33968,--
37.2,-15.3,1096,--
67.30000000000001,-7.5,35429,--
56.6,-2.799999999999997,5113,8.314352
72.5,21.1,20089,--
67.0,25.800000000000004,9131,1.5665166
33.2,16.700000000000003,1096,--
55.800000000000004,14.0,21550,8.7225275
67.9,12.399999999999999,13514,--
71.1,-11.100000000000001,8401,--
55.300000000000004,25.9,24472,8.263625
36.6,-1.1999999999999957,21550,--
69.30000000000001,6.600000000000001,22645,--
33.0,-21.2,8766,--
62.400000000000006,-19.6,3652,--
45.0,-0.29999999999999716,21550,14.808926
45.1,19.300000000000004,32507,13.872473
30.5,18.6,27394,22.417238
34.7,23.000000000000007,9496,--
46.400000000000006,28.699999999999996,8401,10.771854
33.2,5.200000000000003,30316,23.739126
54.0,8.100000000000001,24106,--
72.0,-10.0,31411,--
42.1,-11.0,27394,--
35.9,28.9,21915,--
70.30000000000001,-24.5,21184,--
53.8,0.7000000000000028,365,--
36.6,-14.0,35429,--
30.700000000000003,-8.899999999999999,20819,17.489855
40.2,12.100000000000001,23011,--
31.200000000000003,-4.100000000000001,17897,20.635515
68.5,3.200000000000003,26663,--
54.5,-19.1,30316,--
41.3,1.3999999999999986,25202,16.289616
48.5,-0.29999999999999716,31777,11.870368
56.9,2.5,14975,--
71.6,-14.399999999999999,8035,--
60.5,32.800000000000004,28489,6.535515
70.4,-20.2,31411,--
49.5,2.3999999999999986,8035,11.608748
70.9,-23.3,5844,--
53.5,26.699999999999996,30316,9.443311
40.8,-2.6000000000000014,26663,13.794143
40.3,19.800000000000004,9131,12.669089
36.8,-16.0,27759,--
41.2,11.200000000000003,23011,--
41.400000000000006,-15.399999999999999,33968,--
45.2,9.899999999999999,7305,13.646956
67.80000000000001,14.399999999999999,2922,--
48.1,20.1,13514,10.043953
50.900000000000006,34.800000000000004,28855,9.852975
34.3,3.6000000000000014,9862,17.771334
32.7,-15.600000000000001,15340,--
65.80000000000001,-20.2,3287,1.0426803
51.6,7.5,14610,10.7174
36.5,14.800000000000004,2922,--
30.1,18.1,6209,20.987312
48.900000000000006,-13.0,13514,--
46.5,15.700000000000003,25567,11.712344
51.8,13.899999999999999,10592,10.417124
71.9,27.9,27028,--
58.0,25.500000000000007,23376,7.7156224
67.30000000000001,26.699999999999996,10957,1.0276818
49.900000000000006,-15.8,21184,--
54.6,-23.7,5113,--
45.900000000000006,31.000000000000007,28124,--
60.900000000000006,14.399999999999999,5479,3.3724453
41.3,21.699999999999996,21915,11.719583
32.3,34.1,2922,--
69.0,0.10000000000000142,27028,--
43.3,-24.5,35064,--
42.8,28.800000000000004,13514,--
61.2,16.4,24837,4.9191437
33.2,-13.600000000000001,22280,--
30.200000000000003,13.100000000000001,12418,21.399965
62.1,3.0,15340,--
58.5,10.100000000000001,23741,--
62.0,-19.9,22645,--
39.400000000000006,9.700000000000003,0,16.724995
46.3,34.20000000000001,4018,10.521523
49.1,14.5,17167,9.737932
42.5,23.9,30316,12.37322
31.1,24.9,8035,20.517412
41.0,17.1,18628,15.956372
70.5,34.20000000000001,1461,--
36.1,20.300000000000004,25202,--
30.1,-18.0,31411,--
38.1,24.699999999999996,20089,16.220356
53.7,16.300000000000004,18262,9.050535
53.8,-15.399999999999999,1826,--
53.6,-4.399999999999999,26298,--
36.6,-4.0,1096,18.914253
66.6,31.1,730,-0.5112971
36.0,13.399999999999999,10227,--
33.7,13.200000000000003,22645,--
54.2,-13.899999999999999,12418,--
64.5,8.300000000000004,0,--
34.0,1.2000000000000028,1826,16.159492
46.5,14.399999999999999,31777,9.174692
42.7,27.4,17167,13.058472
61.300000000000004,31.300000000000004,9131,--
45.6,-15.7,4383,--
72.4,24.6,2191,--
38.8,-21.0,29950,--
38.7,-7.399999999999999,11688,17.27714
49.2,30.9,17897,9.647752
55.5,26.300000000000004,17532,7.661736
69.30000000000001,-11.100000000000001,7305,--
47.5,29.300000000000004,25933,11.530876
39.2,-1.3999999999999986,33603,16.265865
36.3,-3.1999999999999957,21915,--
31.0,22.6,35794,22.291979
65.4,25.6,3287,1.9686153
33.1,20.4,20454,--
44.5,-7.700000000000003,21915,--
64.7,-15.8,6209,-0.36140743
52.3,12.0,25933,11.141003
57.1,12.100000000000001,9496,8.539303
39.400000000000006,-8.0,4383,16.348692
47.3,30.9,24106,11.264006
67.1,8.5,13879,--
60.0,-3.299999999999997,29950,--
60.5,4.300000000000004,12053,--
55.5,27.4,32872,8.643827
41.6,-8.5,22645,15.2238865
36.5,8.600000000000001,2557,18.122322
56.9,30.6,29585,7.9710555
31.9,31.6,15706,--
43.6,23.500000000000007,6574,12.0331335
70.0,-1.1000000000000014,9131,--
44.1,-8.799999999999997,24106,--
72.2,7.200000000000003,6574,--
30.9,30.199999999999996,16071,21.42334
34.9,0.20000000000000284,30681,18.0189
40.1,21.699999999999996,10227,11.703011
62.0,-12.5,31046,--
63.300000000000004,10.800000000000004,730,4.220541
51.0,-14.600000000000001,7305,--
66.9,34.50000000000001,20819,2.4061036
40.1,-1.8999999999999986,31411,13.087343
45.6,34.1,25202,12.596043
33.6,31.699999999999996,2557,--
63.0,21.6,2191,4.152548
46.5,32.6,12053,9.808456
62.2,16.1,32872,4.777566
33.1,11.5,29220,22.506083
39.2,5.200000000000003,33603,--
37.8,-16.1,27759,--
55.2,16.200000000000003,34333,--
64.5,23.000000000000007,17897,--
69.5,21.6,16801,-1.8729591
46.1,13.600000000000001,4748,8.26474
44.1,-12.5,9131,--
59.800000000000004,23.199999999999996,8035,6.036602
41.8,13.700000000000003,0,12.96728
62.900000000000006,-16.3,9131,--
50.6,24.300000000000004,27759,9.96395
55.7,29.4,6209,6.306207
70.9,25.500000000000007,28489,2.0138268
48.0,3.1000000000000014,18628,12.505193
63.900000000000006,17.800000000000004,11688,1.8116509
34.6,3.3000000000000043,25933,16.550558
55.300000000000004,21.199999999999996,730,7.60842
55.300000000000004,4.399999999999999,29585,--
61.7,17.0,14245,4.9956975
42.5,33.20000000000001,20089,--
35.0,-16.6,12784,--
52.7,3.5,23741,--
58.2,-10.100000000000001,8766,--
58.9,-10.799999999999997,26663,--
56.4,-7.600000000000001,9131,--
63.7,25.300000000000004,13514,4.19028
53.3,33.20000000000001,29950,8.91721
39.400000000000006,-2.3999999999999986,18262,15.692233
46.900000000000006,8.0,16071,8.218151
47.5,-18.9,29220,--
54.7,2.200000000000003,4018,--
55.0,15.700000000000003,23011,--
55.6,15.0,31411,--
48.900000000000006,4.100000000000001,7670,10.930702
54.6,12.200000000000003,34699,10.65533
52.7,28.300000000000004,8035,7.8032794
65.9,-0.3999999999999986,4383,--
65.30000000000001,-18.9,32142,4.1478834
68.7,4.5,2922,--
65.30000000000001,30.800000000000004,1096,0.46154383
58.5,6.5,25202,6.984953
66.0,-0.5,16801,--
66.1,16.200000000000003,4018,-2.4323003
36.8,-12.299999999999997,9862,--
43.5,5.800000000000004,25202,14.628287
47.3,4.5,15706,10.974266
49.5,-3.1000000000000014,16436,--
46.7,27.6,16436,10.744335
54.0,-7.700000000000003,16071,9.670999
46.5,17.200000000000003,5844,11.534793
48.2,10.700000000000003,2191,8.9808035
66.4,11.899999999999999,24472,--
63.5,30.9,5844,2.0386488
52.2,8.800000000000004,14610,9.97068
65.30000000000001,8.300000000000004,6574,--
35.4,11.5,29585,--
53.0,7.800000000000004,33238,10.959265
63.1,-4.399999999999999,31411,--
72.4,-1.5,30681,--
72.2,16.6,34699,--
56.5,-17.8,21915,--
31.0,18.5,12053,--
41.400000000000006,25.300000000000004,16071,11.5994625
37.6,33.50000000000001,6209,11.928326
36.7,34.20000000000001,25933,17.81273
56.6,27.1,9131,6.5508595
65.1,16.1,19723,1.2821996
33.3,19.1,24472,--
65.0,23.300000000000004,5479,--
54.9,-12.600000000000001,34699,--
55.1,2.6000000000000014,32142,--
30.3,8.100000000000001,24472,24.859173
38.900000000000006,-11.799999999999997,3652,--
66.5,23.800000000000004,4383,1.378451
59.800000000000004,18.700000000000003,9496,6.8645372
37.0,-6.100000000000001,5479,18.702297
35.9,7.200000000000003,29950,16.27109
72.0,-12.5,35794,--
62.0,22.9,10227,4.9608827
72.5,1.6000000000000014,2922,--
59.6,-23.9,34333,--
60.300000000000004,8.600000000000001,11688,2.9234982
45.400000000000006,-4.100000000000001,5844,--
64.5,34.9,22645,3.9645693
33.9,30.300000000000004,9131,--
64.4,24.1,13879,4.4275723
50.900000000000006,-24.1,32507,--
67.80000000000001,-17.3,8401,--
60.5,10.700000000000003,24106,5.0728965
43.8,-19.7,17897,--
49.5,3.200000000000003,19723,11.972029
54.5,21.6,13149,8.362732
65.1,17.4,28124,1.8966281
43.8,-24.4,30316,--
69.1,-12.8,32872,--
38.1,13.0,14610,17.41176
62.800000000000004,-9.200000000000003,22280,--
72.0,31.800000000000004,12418,--
59.1,-4.600000000000001,21550,--
64.80000000000001,26.000000000000007,1096,2.1250174
58.1,1.7000000000000028,23011,--
49.6,-11.0,29220,--
30.1,34.4,5844,20.489985
46.3,-11.600000000000001,20819,--
55.6,-23.0,6574,--
71.2,34.70000000000001,2191,--
46.8,29.1,32872,12.339164
56.4,24.300000000000004,16801,8.115745
70.30000000000001,-1.0,28855,--
71.2,30.1,6574,--
47.2,28.4,33968,11.89641
60.300000000000004,26.000000000000007,25202,7.1602354
70.4,-0.5,365,--
43.3,-24.9,3652,--
71.7,32.300000000000004,23741,--
41.400000000000006,-7.799999999999997,9496,11.850582
59.300000000000004,-11.600000000000001,32507,--
40.5,30.6,3287,9.09928
40.2,10.200000000000003,28124,--
62.900000000000006,14.600000000000001,18262,4.097735
32.4,8.899999999999999,4748,22.559893
36.5,2.700000000000003,24837,19.562094
64.1,-2.5,13514,--
33.8,-19.1,14610,--
42.1,0.5,26298,14.100138
45.5,-16.5,18993,--
38.2,-12.200000000000003,25202,--
33.6,25.699999999999996,19723,--
36.4,26.6,13514,--
49.5,-22.6,8035,--
55.9,22.4,18993,7.989773
50.7,29.4,16071,9.003682
49.0,23.1,28124,7.4610276
56.800000000000004,-23.2,7305,--
58.0,26.1,27394,7.973761
48.400000000000006,32.6,34333,10.829038
69.4,-6.399999999999999,25933,--
68.9,-12.200000000000003,32872,--
36.6,-24.6,17532,--
34.0,-2.799999999999997,31777,16.029093
46.3,-20.2,13149,--
65.6,19.4,24472,2.2959635
62.800000000000004,18.9,32142,6.416705
58.9,10.600000000000001,10592,--
65.7,-20.6,31777,5.1479855
35.8,30.000000000000007,25567,--
34.6,-17.3,17532,--
50.0,19.6,31411,10.218604
66.9,-6.199999999999996,13514,--
45.7,-17.6,30681,--
55.5,-19.4,10957,--
55.4,-2.5,7670,7.7766376
36.6,12.0,20819,19.180109
50.5,-12.7,33968,--
71.4,-15.600000000000001,730,--
68.7,4.100000000000001,1826,--
33.1,16.200000000000003,11688,--
56.5,17.200000000000003,7305,--
36.7,17.300000000000004,23741,--
39.5,-2.0,5479,14.145616
71.2,8.0,29950,--
56.300000000000004,34.800000000000004,32507,7.80131
58.4,25.300000000000004,1461,5.804691
65.0,34.70000000000001,1461,1.063936
37.9,18.4,33238,--
43.3,23.000000000000007,36160,11.7738085
34.4,29.1,31046,--
67.30000000000001,-5.5,28489,--
63.0,33.4,16801,3.7312431
42.0,2.3999999999999986,16071,13.263583
64.0,2.3999999999999986,16436,--
46.6,11.200000000000003,33603,8.621659
52.5,27.4,6940,8.08811
48.400000000000006,27.4,27759,11.921332
72.5,-23.7,18993,--
61.7,9.399999999999999,8035,0.94146633
68.7,34.1,18628,2.0296252
55.2,-14.399999999999999,5479,--
48.3,-23.0,7670,--
61.800000000000004,-3.6999999999999957,17897,--
53.2,30.199999999999996,9496,7.476875
37.1,-1.7999999999999972,11323,18.224838
42.6,21.6,24472,11.594587
33.7,22.4,5479,--
35.4,11.100000000000001,25202,21.270155
71.6,34.50000000000001,0,--
51.2,13.399999999999999,25933,11.1356
40.5,-0.7999999999999972,21915,10.403405
64.0,6.200000000000003,12418,--
63.300000000000004,-24.1,30681,--
63.7,21.6,10227,--
31.8,22.300000000000004,14245,20.605013
65.9,-17.8,13149,2.1066713
61.800000000000004,-13.7,3287,--
41.0,-14.899999999999999,27028,--
65.2,30.4,20089,2.8780906
39.7,0.6000000000000014,24837,--
65.7,-6.100000000000001,15706,--
59.1,-24.2,35064,--
31.700000000000003,13.399999999999999,3652,19.8153
48.5,-14.2,9862,--
39.3,-15.7,30681,--
42.2,-5.299999999999997,20454,14.248475
71.0,22.4,20454,--
38.0,2.5,27028,--
34.4,-13.2,29220,--
68.1,-24.0,32142,--
68.0,-13.5,6209,--
38.0,25.9,30316,--
59.2,-16.4,34699,--
69.7,-12.899999999999999,17167,--
42.2,21.000000000000007,18628,7.0402365
47.2,-17.8,21550,--
63.6,-2.5,1461,--
34.2,28.300000000000004,29220,--
43.7,3.6000000000000014,2922,13.620851
30.3,-19.2,23741,--
49.0,-16.8,27028,--
45.8,4.100000000000001,28489,12.667698
46.7,-14.2,7670,--
39.900000000000006,34.00000000000001,23376,14.006949
71.7,16.200000000000003,7670,--
60.6,-6.0,6574,--
66.80000000000001,21.6,18262,1.498301
52.6,11.300000000000004,33238,11.169485
40.8,11.600000000000001,17897,--
46.7,33.1,0,9.172464
37.1,26.000000000000007,365,--
63.1,-6.799999999999997,23011,--
40.7,14.800000000000004,10957,14.749599
46.2,3.1000000000000014,14610,11.310087
39.400000000000006,-0.19999999999999574,15340,19.539862
51.5,-2.3999999999999986,12053,10.43115
52.400000000000006,-1.1000000000000014,11688,10.153118
41.6,-21.1,21915,--
44.2,2.5,17532,12.053144
68.80000000000001,16.300000000000004,26298,4.8431573
31.1,-23.8,6940,--
72.5,-1.1000000000000014,30316,--
51.0,33.1,11688,8.682858
48.5,21.4,20454,9.754432
33.1,20.4,35429,--
71.9,-1.7999999999999972,22280,--
64.1,-11.399999999999999,23376,--
54.1,27.4,0,6.2726474
61.2,26.500000000000007,10957,5.025081
33.1,-3.3999999999999986,2922,15.904468
55.800000000000004,-0.10000000000000142,32142,--
62.2,1.0,365,--
53.400000000000006,-3.6999999999999957,24106,11.330853
59.800000000000004,-5.899999999999999,7305,--
57.6,-3.1999999999999957,31777,8.83214
48.0,-6.600000000000001,31777,--
66.2,-14.100000000000001,9862,--
38.6,-14.399999999999999,28124,--
70.0,19.200000000000003,11688,--
57.800000000000004,17.700000000000003,24472,--
41.0,15.700000000000003,4383,13.961396
47.400000000000006,25.300000000000004,1461,4.3832364
64.9,18.800000000000004,730,0.39171752
72.30000000000001,-17.9,2191,--
48.6,-22.9,7305,--
40.7,3.0,29220,--
36.2,23.1,9496,17.912344
48.5,30.199999999999996,17897,9.7535515
62.6,-3.5,17532,--
30.9,-9.299999999999997,5479,15.567465
45.2,6.800000000000004,33238,5.132636
34.5,15.899999999999999,20454,--
45.2,30.699999999999996,29585,--
71.2,17.9,6574,--
45.6,-8.299999999999997,27759,--
44.1,18.200000000000003,29950,10.926755
49.7,33.1,29950,10.827989
52.7,-17.1,27759,--
68.5,-7.5,29950,--
67.2,-4.600000000000001,13514,--
32.4,17.9,35064,--
32.6,-6.399999999999999,1096,18.954685
43.1,3.3999999999999986,28489,17.237793
44.400000000000006,-6.299999999999997,19723,--
34.8,33.70000000000001,19358,20.646713
62.2,-22.3,28489,--
39.7,34.4,25202,13.692568
67.80000000000001,10.300000000000004,12418,--
54.6,30.300000000000004,30316,8.391648
69.0,-7.0,25933,--
48.2,28.199999999999996,24837,11.422646
54.6,-12.100000000000001,20454,--
65.1,-0.8999999999999986,18262,--
60.400000000000006,12.700000000000003,27394,5.5992575
43.7,22.9,32872,13.910696
49.900000000000006,7.100000000000001,5844,9.720264
39.3,31.699999999999996,6574,11.634247
40.1,-10.899999999999999,29220,--
42.3,2.8000000000000043,33238,16.138845
35.2,33.20000000000001,13149,20.10545
63.400000000000006,22.000000000000007,20089,6.5307827
68.7,17.5,6940,-1.0989522
32.3,-2.3999999999999986,31046,20.536243
61.1,15.899999999999999,33603,5.2684717
56.6,0.8000000000000043,31411,--
48.8,-15.100000000000001,24106,--
46.2,0.7000000000000028,21915,12.948809
49.0,7.100000000000001,18262,11.325785
47.8,9.600000000000001,1826,9.551036
42.2,0.5,9496,12.875152
63.6,-17.0,12784,--
69.9,6.399999999999999,13879,--
43.7,-15.100000000000001,28124,--
55.7,10.100000000000001,30681,9.913809
64.0,-18.2,21915,3.8060575
31.1,-3.3999999999999986,18993,21.600805
31.8,33.800000000000004,10227,--
57.5,-13.2,27759,--
39.400000000000006,32.9,27759,12.391591
60.7,17.0,25202,6.973491
44.7,21.000000000000007,30316,14.306905
47.7,19.800000000000004,31777,12.273569
47.6,-11.5,25202,--
48.1,-12.5,3287,--
44.400000000000006,15.899999999999999,16801,8.199202
57.9,6.700000000000003,29950,--
31.8,-10.700000000000003,12053,--
65.7,22.9,20089,4.4793234
48.5,27.500000000000007,9131,11.009074
32.1,-7.299999999999997,0,19.124527
42.400000000000006,10.5,2191,15.854691
68.30000000000001,6.200000000000003,12784,--
61.6,0.3999999999999986,25933,--
71.6,13.300000000000004,16436,--
52.3,-2.1999999999999957,16436,10.525074
64.7,-23.7,16801,2.4573016
54.9,-24.3,18262,--
56.5,-10.399999999999999,26298,--
60.900000000000006,-2.6999999999999957,22645,--
30.700000000000003,3.5,22645,23.962448
71.9,1.6000000000000014,17532,--
71.30000000000001,29.699999999999996,6940,--
54.5,18.5,27028,9.575368
62.2,-3.1999999999999957,8766,--
44.7,17.800000000000004,7670,11.435331
40.7,-1.5,4748,10.90283
71.2,27.6,8035,--
58.0,0.20000000000000284,24106,--
54.1,34.50000000000001,31411,8.328633
60.0,-22.5,25933,--
30.700000000000003,-9.600000000000001,26663,18.89899
48.7,-19.6,7670,--
51.8,25.000000000000007,2922,7.9066706
65.4,-16.0,12784,2.244373
46.7,34.20000000000001,7670,10.622584
58.9,-20.9,35064,--
30.1,-0.8999999999999986,6574,23.13536
39.5,-20.9,27028,--
70.2,32.50000000000001,4748,--
56.5,-2.5,35429,10.325431
51.0,13.300000000000004,34333,11.015091
48.3,1.0,18262,11.531166
50.8,5.899999999999999,33968,11.969708
46.2,9.5,30316,7.9089336
34.0,22.199999999999996,24106,--
55.9,16.700000000000003,33603,--
57.1,-6.100000000000001,5844,9.038022
55.6,-19.1,28489,--
56.4,33.00000000000001,24837,6.758785
41.7,3.200000000000003,14245,16.580873
56.6,-14.7,32507,--
61.400000000000006,-7.0,16436,--
64.6,-12.100000000000001,4018,--
50.3,23.300000000000004,19358,9.32794
64.5,-19.7,14975,2.601181
53.2,-5.699999999999996,26298,--
71.1,-2.6000000000000014,12418,--
45.900000000000006,-14.2,32507,--
60.2,0.30000000000000426,4018,--
46.900000000000006,1.8999999999999986,28489,13.147215
40.0,-7.799999999999997,25933,15.376612
64.4,-6.5,21184,--
58.300000000000004,-15.7,9131,--
64.7,-10.100000000000001,30681,--
42.900000000000006,-20.1,24837,--
54.300000000000004,-0.6000000000000014,22280,9.710183
37.3,29.1,31411,13.472106
71.30000000000001,6.399999999999999,14245,--
55.0,-22.8,9131,--
61.400000000000006,31.6,23376,--
32.9,-19.6,27028,--
39.7,-16.4,13879,--
65.6,16.0,8766,-0.8540052
50.3,-3.1000000000000014,5844,--
67.2,1.3999999999999986,12784,--
51.5,34.20000000000001,24106,9.232936
39.5,-16.8,19723,--
38.7,5.600000000000001,10957,--
32.6,-9.5,30316,--
57.800000000000004,1.3000000000000043,17897,--
60.800000000000004,-10.600000000000001,18262,--
43.5,16.300000000000004,17897,15.545211
53.400000000000006,-24.0,22645,--
54.0,34.1,34333,8.567936
67.0,12.100000000000001,9131,--
31.4,-16.7,13514,--
32.2,-19.8,1826,--
41.900000000000006,22.500000000000007,14245,11.948842
66.9,28.1,1461,-0.9782281
59.800000000000004,16.5,1096,5.2886424
41.8,-12.0,1826,--
64.6,-8.399999999999999,20454,--
61.6,2.1000000000000014,35794,--
65.4,1.7000000000000028,31046,--
58.1,-0.8999999999999986,26298,--
65.30000000000001,-3.1999999999999957,28124,--
64.9,33.800000000000004,2922,0.86323786
40.0,-22.9,4748,--
48.8,1.8000000000000043,18993,12.3848715
63.800000000000004,27.6,27394,5.624
51.5,-6.799999999999997,18993,--
58.0,-19.0,33968,--
54.2,19.300000000000004,1826,8.058573
33.7,32.300000000000004,30316,--
51.400000000000006,-2.299999999999997,17532,10.793587
65.5,23.300000000000004,14610,--
58.9,6.0,28855,8.205734
59.5,-19.8,4748,--
34.4,-0.29999999999999716,33603,16.701382
32.5,21.800000000000004,28124,18.142921
44.7,-21.0,2191,--
62.1,23.800000000000004,25202,6.330092
68.80000000000001,-0.6999999999999957,20454,--
31.8,-2.299999999999997,17532,22.256704
63.800000000000004,15.800000000000004,9862,2.8983335
38.2,30.699999999999996,7670,12.441407
55.1,-16.9,23011,--
39.8,31.300000000000004,9496,11.642386
49.8,8.700000000000003,2922,10.230511
66.80000000000001,5.700000000000003,10592,--
68.30000000000001,-6.799999999999997,6209,--
41.0,6.800000000000004,5844,--
70.6,20.9,29220,--
34.1,-19.3,1461,--
30.3,22.300000000000004,34333,23.121504
55.7,9.300000000000004,14975,8.618809
43.0,-22.0,12053,--
41.2,19.800000000000004,14245,15.168658
46.8,-21.3,20819,--
51.0,-22.9,33603,--
41.5,-10.100000000000001,21915,--
40.6,12.200000000000003,26663,--
46.6,19.1,30681,12.944388
39.3,-24.2,21550,--
67.0,21.9,10957,0.7944989
58.1,-13.2,31777,--
34.0,27.9,6940,--
56.4,-15.899999999999999,12418,--
62.900000000000006,11.399999999999999,25933,2.8915865
68.6,15.300000000000004,24472,4.305124
55.4,18.9,16071,--
51.2,20.1,22645,9.595787
58.2,-8.299999999999997,33603,--
38.8,24.500000000000007,12053,16.42467
30.9,-24.2,25567,--
59.4,32.300000000000004,30316,7.4145947
30.3,-21.1,25567,--
65.30000000000001,9.0,12418,--
35.1,12.800000000000004,16071,20.818804
42.0,-24.1,12784,--
49.6,-13.600000000000001,9862,--
38.2,-5.199999999999996,34699,17.63682
40.3,-0.10000000000000142,27028,15.216553
53.6,-22.4,18628,--
53.5,-6.299999999999997,5113,9.498864
65.4,-15.5,18628,3.0125275
62.400000000000006,14.600000000000001,3287,1.7791057
62.900000000000006,18.5,28124,6.018307
32.2,13.0,34699,21.942719
47.1,29.199999999999996,25933,12.087522
66.6,16.0,17897,-1.4142108
64.80000000000001,32.4,13149,2.3384342
61.1,-21.8,25202,--
72.30000000000001,20.199999999999996,24106,--
45.0,32.20000000000001,6209,--
30.1,-1.0,35064,25.084227
44.400000000000006,-18.2,1096,--
41.900000000000006,-0.10000000000000142,16071,16.177649
42.6,-0.6000000000000014,5113,10.431959
40.6,-0.19999999999999574,30316,13.007228
50.900000000000006,-10.100000000000001,27759,--
48.400000000000006,16.1,15340,11.433217
43.2,10.100000000000001,12418,16.496725
49.5,23.199999999999996,23741,9.977507
67.80000000000001,-12.5,0,--
61.400000000000006,15.800000000000004,35429,5.356533
47.400000000000006,2.0,3652,11.78953
70.7,3.8000000000000043,30681,--
68.80000000000001,-6.299999999999997,21915,--
43.5,-10.899999999999999,27759,--
41.900000000000006,12.100000000000001,4018,15.921445
38.5,-11.0,29950,--
62.2,11.0,32507,3.0103471
45.3,-5.899999999999999,9862,--
71.30000000000001,-23.3,7670,--
63.800000000000004,-9.399999999999999,365,--
58.300000000000004,11.700000000000003,12053,8.088469
57.800000000000004,11.399999999999999,1461,--
44.900000000000006,0.20000000000000284,2191,13.207318
63.900000000000006,16.4,17532,2.682992
52.5,-10.799999999999997,30681,--
55.800000000000004,-5.100000000000001,13514,9.691795
71.2,-7.0,8401,--
59.2,5.0,5479,--
33.7,-10.600000000000001,29585,--
41.2,-3.299999999999997,24106,10.536288
68.80000000000001,-3.299999999999997,12053,--
31.8,22.4,19723,20.898079
69.4,33.6,1096,0.5326442
39.3,34.4,28855,12.906417
30.5,-21.0,5113,--
62.400000000000006,0.3999999999999986,21184,--
42.6,-3.1999999999999957,19358,11.760819
39.1,-21.9,10957,--
60.6,1.7000000000000028,19358,--
52.2,-18.8,23741,--
42.8,17.300000000000004,4748,14.559652
38.400000000000006,0.3999999999999986,6574,--
58.9,-11.100000000000001,11688,--
55.4,30.800000000000004,10592,6.6270385
69.7,28.9,31411,2.7306948
55.4,-24.2,30681,--
32.7,-3.6999999999999957,0,14.370706
67.6,27.6,15706,1.1608592
66.5,-15.399999999999999,30316,--
39.5,14.899999999999999,8766,--
68.2,11.300000000000004,17532,--
48.900000000000006,26.9,24106,11.801308
46.6,26.500000000000007,13879,8.353199
59.7,-19.5,23376,--
69.9,-7.700000000000003,8401,--
34.5,-1.5,5113,13.419324
62.7,32.4,1096,2.3795557
61.6,34.300000000000004,3652,2.57866
31.200000000000003,27.6,27759,21.788345
35.4,29.9,25202,--
47.5,23.4,26663,10.949087
46.0,3.3000000000000043,34699,13.029468
37.7,-9.100000000000001,24106,--
49.2,-9.899999999999999,28855,--
61.5,5.0,365,7.843684
63.6,25.6,17897,4.60811
54.800000000000004,-5.399999999999999,32507,10.584215
66.4,24.9,23741,3.4990528
42.2,18.6,9131,14.586489
37.4,5.899999999999999,8401,--
33.3,-3.6000000000000014,12053,18.654694
62.7,8.5,13514,1.1761956
49.0,30.9,17167,9.487969
36.2,0.10000000000000142,2922,19.285563
36.5,22.000000000000007,11323,--
47.3,9.0,10227,10.1907425
54.4,2.0,27759,--
57.7,19.9,17167,--
61.1,29.300000000000004,29950,7.0075974
42.0,6.800000000000004,21550,--
30.3,13.800000000000004,11688,21.396364
43.6,-15.899999999999999,12053,--
35.3,1.6000000000000014,18993,17.265362
30.4,15.300000000000004,36160,23.37851
46.900000000000006,29.800000000000004,13879,11.159095
30.4,-19.2,2922,--
57.800000000000004,-12.600000000000001,8766,--
30.1,14.5,2922,21.51827
71.80000000000001,4.600000000000001,32507,--
34.6,27.9,28855,--
37.6,-13.600000000000001,0,--
54.6,-19.2,21550,--
32.6,14.5,12053,--
30.1,-10.899999999999999,6209,--
36.0,-9.600000000000001,10957,--
48.0,-8.100000000000001,6940,--
45.400000000000006,-16.2,14610,--
69.9,9.300000000000004,35429,--
65.6,-0.6000000000000014,0,--
35.9,-6.5,8766,--
44.7,-19.9,12418,--
51.1,-18.8,5479,--
71.6,27.1,10957,--
55.1,-0.8999999999999986,35064,--
63.0,-9.700000000000003,9862,--
43.900000000000006,2.8999999999999986,24837,13.295204
36.6,-20.0,13149,--
70.6,-10.200000000000003,28124,--
57.5,9.200000000000003,1096,--
40.5,18.9,6940,--
66.80000000000001,-7.200000000000003,10227,--
